Date,Cluster,Ticker,Action,Shares_Qty,Close,Final_Weight,Position,Score_MR,Score_Mom,Score_VB,Score_XSR,Score_Val
2015-11-30,cluster_financial-services_banks-regional,FFIC,WAIT,0,14.54,0.0,0.0,,0.0,0.0,0.0,0.0
2015-11-30,cluster_financial-services_banks-regional,FISI,WAIT,0,17.98,0.0,0.0,,0.0,0.0,0.0,0.0
2015-11-30,cluster_financial-services_banks-regional,MOFG,WAIT,0,23.61,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-01,cluster_financial-services_banks-regional,CAC,WAIT,0,21.16,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-01,cluster_financial-services_banks-regional,FFIC,WAIT,0,14.66,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-01,cluster_financial-services_banks-regional,FISI,WAIT,0,17.92,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-01,cluster_financial-services_banks-regional,MOFG,WAIT,0,23.76,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-02,cluster_financial-services_banks-regional,CAC,WAIT,0,21.17,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-02,cluster_financial-services_banks-regional,FFIC,WAIT,0,14.43,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-02,cluster_financial-services_banks-regional,FISI,WAIT,0,17.82,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-02,cluster_financial-services_banks-regional,MOFG,WAIT,0,23.63,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-03,cluster_financial-services_banks-regional,CAC,WAIT,0,20.87,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-03,cluster_financial-services_banks-regional,FFIC,WAIT,0,14.22,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-03,cluster_financial-services_banks-regional,FISI,WAIT,0,17.77,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-03,cluster_financial-services_banks-regional,MOFG,WAIT,0,23.58,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-04,cluster_financial-services_banks-regional,CAC,WAIT,0,21.33,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-04,cluster_financial-services_banks-regional,FFIC,WAIT,0,14.47,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-04,cluster_financial-services_banks-regional,FISI,WAIT,0,18.01,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-04,cluster_financial-services_banks-regional,MOFG,WAIT,0,23.71,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-07,cluster_financial-services_banks-regional,CAC,WAIT,0,21.34,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-07,cluster_financial-services_banks-regional,FFIC,WAIT,0,14.13,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-07,cluster_financial-services_banks-regional,FISI,WAIT,0,17.72,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-07,cluster_financial-services_banks-regional,MOFG,WAIT,0,23.29,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-08,cluster_financial-services_banks-regional,CAC,WAIT,5905308,21.17,0.125,0.0,,0.0,0.0,0.5,0.0
2015-12-08,cluster_financial-services_banks-regional,FFIC,OPEN_LONG,26802423,13.99,0.375,1.0,,0.0,0.0,1.0,0.0
2015-12-08,cluster_financial-services_banks-regional,FISI,OPEN_SHORT,21155711,17.73,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2015-12-08,cluster_financial-services_banks-regional,MOFG,WAIT,5393303,23.18,-0.125,0.0,,0.0,0.0,0.0,0.0
2015-12-09,cluster_financial-services_banks-regional,CAC,OPEN_LONG,17996051,20.84,0.375,1.0,,0.0,0.0,1.0,0.0
2015-12-09,cluster_financial-services_banks-regional,FFIC,CLOSE,9050656,13.81,0.125,0.0,,0.0,0.0,0.5,0.0
2015-12-09,cluster_financial-services_banks-regional,FISI,HOLD_SHORT,21053170,17.81,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2015-12-09,cluster_financial-services_banks-regional,MOFG,WAIT,5403707,23.13,-0.125,0.0,,0.0,0.0,0.0,0.0
2015-12-10,cluster_financial-services_banks-regional,CAC,CLOSE,5997329,20.84,0.125,0.0,,0.0,0.0,0.5,0.0
2015-12-10,cluster_financial-services_banks-regional,FFIC,WAIT,9008698,13.88,-0.125,0.0,,0.0,0.0,0.0,0.0
2015-12-10,cluster_financial-services_banks-regional,FISI,HOLD_SHORT,20751415,18.07,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2015-12-10,cluster_financial-services_banks-regional,MOFG,OPEN_LONG,16443686,22.81,0.375,1.0,,0.0,0.0,1.0,0.0
2015-12-11,cluster_financial-services_banks-regional,CAC,OPEN_SHORT,18032712,20.8,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2015-12-11,cluster_financial-services_banks-regional,FFIC,WAIT,9187592,13.61,0.125,0.0,,0.0,0.0,0.5,0.0
2015-12-11,cluster_financial-services_banks-regional,FISI,CLOSE,6940093,18.01,-0.125,0.0,,0.0,0.0,0.0,0.0
2015-12-11,cluster_financial-services_banks-regional,MOFG,HOLD_LONG,17101658,21.93,0.375,1.0,,0.0,0.0,1.0,0.0
2015-12-14,cluster_financial-services_banks-regional,CAC,CLOSE,6001394,20.83,0.125,0.0,,0.0,0.0,0.5,0.0
2015-12-14,cluster_financial-services_banks-regional,FFIC,WAIT,9101528,13.73,-0.125,0.0,,0.0,0.0,0.0,0.0
2015-12-14,cluster_financial-services_banks-regional,FISI,OPEN_LONG,20851037,17.98,0.375,1.0,,0.0,0.0,1.0,0.0
2015-12-14,cluster_financial-services_banks-regional,MOFG,OPEN_SHORT,16923754,22.16,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2015-12-15,cluster_financial-services_banks-regional,CAC,OPEN_LONG,18172565,20.64,0.375,1.0,,0.0,0.0,1.0,0.0
2015-12-15,cluster_financial-services_banks-regional,FFIC,WAIT,8836634,14.15,-0.125,0.0,,0.0,0.0,0.0,0.0
2015-12-15,cluster_financial-services_banks-regional,FISI,OPEN_SHORT,20151536,18.61,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2015-12-15,cluster_financial-services_banks-regional,MOFG,CLOSE,5511780,22.68,0.125,0.0,,0.0,0.0,0.5,0.0
2015-12-16,cluster_financial-services_banks-regional,CAC,CLOSE,6043734,20.68,-0.125,0.0,,0.0,0.0,0.0,0.0
2015-12-16,cluster_financial-services_banks-regional,FFIC,OPEN_LONG,26643172,14.07,0.375,1.0,,0.0,0.0,1.0,0.0
2015-12-16,cluster_financial-services_banks-regional,FISI,CLOSE,6748486,18.52,0.125,0.0,,0.0,0.0,0.5,0.0
2015-12-16,cluster_financial-services_banks-regional,MOFG,OPEN_SHORT,16416921,22.84,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2015-12-17,cluster_financial-services_banks-regional,CAC,WAIT,6053379,20.65,-0.125,0.0,,0.0,0.0,0.0,0.0
2015-12-17,cluster_financial-services_banks-regional,FFIC,CLOSE,8992022,13.9,0.125,0.0,,0.0,0.0,0.5,0.0
2015-12-17,cluster_financial-services_banks-regional,FISI,OPEN_SHORT,20151536,18.61,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2015-12-17,cluster_financial-services_banks-regional,MOFG,OPEN_LONG,16622541,22.56,0.375,1.0,,0.0,0.0,1.0,0.0
2015-12-18,cluster_financial-services_banks-regional,CAC,OPEN_SHORT,18135335,20.68,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2015-12-18,cluster_financial-services_banks-regional,FFIC,OPEN_LONG,27562776,13.61,0.375,1.0,,0.0,0.0,1.0,0.0
2015-12-18,cluster_financial-services_banks-regional,FISI,CLOSE,6821869,18.32,-0.125,0.0,,0.0,0.0,0.0,0.0
2015-12-18,cluster_financial-services_banks-regional,MOFG,CLOSE,5631801,22.2,0.125,0.0,,0.0,0.0,0.5,0.0
2015-12-21,cluster_financial-services_banks-regional,CAC,CLOSE,6006825,20.81,-0.125,0.0,,0.0,0.0,0.0,0.0
2015-12-21,cluster_financial-services_banks-regional,FFIC,OPEN_SHORT,27279029,13.75,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2015-12-21,cluster_financial-services_banks-regional,FISI,OPEN_LONG,20465607,18.32,0.375,1.0,,0.0,0.0,1.0,0.0
2015-12-21,cluster_financial-services_banks-regional,MOFG,WAIT,5596181,22.34,0.125,0.0,,0.0,0.0,0.5,0.0
2015-12-22,cluster_financial-services_banks-regional,CAC,OPEN_SHORT,17684465,21.21,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2015-12-22,cluster_financial-services_banks-regional,FFIC,OPEN_LONG,27139330,13.82,0.375,1.0,,0.0,0.0,1.0,0.0
2015-12-22,cluster_financial-services_banks-regional,FISI,CLOSE,6741236,18.54,0.125,0.0,,0.0,0.0,0.5,0.0
2015-12-22,cluster_financial-services_banks-regional,MOFG,WAIT,5513587,22.67,-0.125,0.0,,0.0,0.0,0.0,0.0
2015-12-23,cluster_financial-services_banks-regional,CAC,CLOSE,5870067,21.29,0.125,0.0,,0.0,0.0,0.5,0.0
2015-12-23,cluster_financial-services_banks-regional,FFIC,CLOSE,8934141,13.99,-0.125,0.0,,0.0,0.0,0.0,0.0
2015-12-23,cluster_financial-services_banks-regional,FISI,OPEN_LONG,20281825,18.49,0.375,1.0,,0.0,0.0,1.0,0.0
2015-12-23,cluster_financial-services_banks-regional,MOFG,OPEN_SHORT,16331860,22.96,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2015-12-24,cluster_financial-services_banks-regional,CAC,OPEN_LONG,17708051,21.18,0.375,1.0,,0.0,0.0,1.0,0.0
2015-12-24,cluster_financial-services_banks-regional,FFIC,WAIT,8889185,14.06,-0.125,0.0,,0.0,0.0,0.0,0.0
2015-12-24,cluster_financial-services_banks-regional,FISI,OPEN_SHORT,19888909,18.85,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2015-12-24,cluster_financial-services_banks-regional,MOFG,CLOSE,5440431,22.98,0.125,0.0,,0.0,0.0,0.5,0.0
2015-12-28,cluster_financial-services_banks-regional,CAC,CLOSE,5973050,20.93,0.125,0.0,,0.0,0.0,0.5,0.0
2015-12-28,cluster_financial-services_banks-regional,FFIC,WAIT,8897324,14.05,-0.125,0.0,,0.0,0.0,0.0,0.0
2015-12-28,cluster_financial-services_banks-regional,FISI,HOLD_SHORT,19860918,18.88,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2015-12-28,cluster_financial-services_banks-regional,MOFG,OPEN_LONG,16705125,22.45,0.375,1.0,,0.0,0.0,1.0,0.0
2015-12-29,cluster_financial-services_banks-regional,CAC,WAIT,5914516,21.13,0.125,0.0,,0.0,0.0,0.5,0.0
2015-12-29,cluster_financial-services_banks-regional,FFIC,WAIT,8780731,14.24,-0.125,0.0,,0.0,0.0,0.0,0.0
2015-12-29,cluster_financial-services_banks-regional,FISI,OPEN_LONG,19687797,19.05,0.375,1.0,,0.0,0.0,1.0,0.0
2015-12-29,cluster_financial-services_banks-regional,MOFG,OPEN_SHORT,16300189,23.01,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2015-12-30,cluster_financial-services_banks-regional,CAC,WAIT,5907936,21.16,-0.125,0.0,,0.0,0.0,0.0,0.0
2015-12-30,cluster_financial-services_banks-regional,FFIC,OPEN_SHORT,26259140,14.28,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2015-12-30,cluster_financial-services_banks-regional,FISI,CLOSE,6578654,19.0,0.125,0.0,,0.0,0.0,0.5,0.0
2015-12-30,cluster_financial-services_banks-regional,MOFG,OPEN_LONG,16535342,22.68,0.375,1.0,,0.0,0.0,1.0,0.0
2015-12-31,cluster_financial-services_banks-regional,CAC,WAIT,6023174,20.75,-0.125,0.0,,0.0,0.0,0.0,0.0
2015-12-31,cluster_financial-services_banks-regional,FFIC,OPEN_LONG,26938671,13.92,0.375,1.0,,0.0,0.0,1.0,0.0
2015-12-31,cluster_financial-services_banks-regional,FISI,WAIT,6721976,18.6,0.125,0.0,,0.0,0.0,0.5,0.0
2015-12-31,cluster_financial-services_banks-regional,MOFG,OPEN_SHORT,16584278,22.61,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2016-01-04,cluster_financial-services_banks-regional,CAC,OPEN_SHORT,18399198,20.38,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2016-01-04,cluster_financial-services_banks-regional,FFIC,CLOSE,9369217,13.34,0.125,0.0,,0.0,0.0,0.5,0.0
2016-01-04,cluster_financial-services_banks-regional,FISI,WAIT,6983871,17.9,-0.125,0.0,,0.0,0.0,0.0,0.0
2016-01-04,cluster_financial-services_banks-regional,MOFG,OPEN_LONG,17864965,20.99,0.375,1.0,,0.0,0.0,1.0,0.0
2016-01-05,cluster_financial-services_banks-regional,CAC,CLOSE,6175854,20.24,0.125,0.0,,0.0,0.0,0.5,0.0
2016-01-05,cluster_financial-services_banks-regional,FFIC,WAIT,9310854,13.43,-0.125,0.0,,0.0,0.0,0.0,0.0
2016-01-05,cluster_financial-services_banks-regional,FISI,OPEN_LONG,21131958,17.75,0.375,1.0,,0.0,0.0,1.0,0.0
2016-01-05,cluster_financial-services_banks-regional,MOFG,OPEN_SHORT,17572404,21.34,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2016-01-06,cluster_financial-services_banks-regional,CAC,OPEN_LONG,18562096,20.2,0.375,1.0,,0.0,0.0,1.0,0.0
2016-01-06,cluster_financial-services_banks-regional,FFIC,WAIT,9284167,13.46,0.125,0.0,,0.0,0.0,0.5,0.0
2016-01-06,cluster_financial-services_banks-regional,FISI,CLOSE,7012494,17.83,-0.125,0.0,,0.0,0.0,0.0,0.0
2016-01-06,cluster_financial-services_banks-regional,MOFG,HOLD_SHORT,17390618,21.56,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2016-01-07,cluster_financial-services_banks-regional,CAC,CLOSE,6278055,19.91,0.125,0.0,,0.0,0.0,0.5,0.0
2016-01-07,cluster_financial-services_banks-regional,FFIC,WAIT,9324262,13.41,-0.125,0.0,,0.0,0.0,0.0,0.0
2016-01-07,cluster_financial-services_banks-regional,FISI,OPEN_SHORT,21100372,17.77,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2016-01-07,cluster_financial-services_banks-regional,MOFG,OPEN_LONG,17677113,21.21,0.375,1.0,,0.0,0.0,1.0,0.0
2016-01-08,cluster_financial-services_banks-regional,CAC,WAIT,6278055,19.91,-0.125,0.0,,0.0,0.0,0.0,0.0
2016-01-08,cluster_financial-services_banks-regional,FFIC,OPEN_LONG,28576114,13.12,0.375,1.0,,0.0,0.0,1.0,0.0
2016-01-08,cluster_financial-services_banks-regional,FISI,HOLD_SHORT,20990558,17.87,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2016-01-08,cluster_financial-services_banks-regional,MOFG,CLOSE,5938160,21.05,0.125,0.0,,0.0,0.0,0.5,0.0
2016-01-11,cluster_financial-services_banks-regional,CAC,OPEN_LONG,18928135,19.81,0.375,1.0,,0.0,0.0,1.0,0.0
2016-01-11,cluster_financial-services_banks-regional,FFIC,CLOSE,9492800,13.17,0.125,0.0,,0.0,0.0,0.5,0.0
2016-01-11,cluster_financial-services_banks-regional,FISI,HOLD_SHORT,20728556,18.09,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2016-01-11,cluster_financial-services_banks-regional,MOFG,WAIT,5908937,21.15,-0.125,0.0,,0.0,0.0,0.0,0.0
2016-01-12,cluster_financial-services_banks-regional,CAC,HOLD_LONG,19155689,19.58,0.375,1.0,,0.0,0.0,1.0,0.0
2016-01-12,cluster_financial-services_banks-regional,FFIC,WAIT,9530043,13.12,-0.125,0.0,,0.0,0.0,0.0,0.0
2016-01-12,cluster_financial-services_banks-regional,FISI,CLOSE,6937534,18.02,0.125,0.0,,0.0,0.0,0.5,0.0
2016-01-12,cluster_financial-services_banks-regional,MOFG,OPEN_SHORT,17517466,21.41,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2016-01-13,cluster_financial-services_banks-regional,CAC,CLOSE,6509783,19.2,-0.125,0.0,,0.0,0.0,0.0,0.0
2016-01-13,cluster_financial-services_banks-regional,FFIC,OPEN_LONG,29757678,12.6,0.375,1.0,,0.0,0.0,1.0,0.0
2016-01-13,cluster_financial-services_banks-regional,FISI,OPEN_SHORT,21068884,17.8,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2016-01-13,cluster_financial-services_banks-regional,MOFG,CLOSE,5986798,20.88,0.125,0.0,,0.0,0.0,0.5,0.0
2016-01-14,cluster_financial-services_banks-regional,CAC,OPEN_LONG,19558322,19.17,0.375,1.0,,0.0,0.0,1.0,0.0
2016-01-14,cluster_financial-services_banks-regional,FFIC,CLOSE,9868845,12.67,0.125,0.0,,0.0,0.0,0.5,0.0
2016-01-14,cluster_financial-services_banks-regional,FISI,HOLD_SHORT,20812604,18.02,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2016-01-14,cluster_financial-services_banks-regional,MOFG,WAIT,5933967,21.07,-0.125,0.0,,0.0,0.0,0.0,0.0
2016-01-15,cluster_financial-services_banks-regional,CAC,CLOSE,6586214,18.98,0.125,0.0,,0.0,0.0,0.5,0.0
2016-01-15,cluster_financial-services_banks-regional,FFIC,WAIT,9934436,12.58,-0.125,0.0,,0.0,0.0,0.0,0.0
2016-01-15,cluster_financial-services_banks-regional,FISI,HOLD_SHORT,20897332,17.94,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2016-01-15,cluster_financial-services_banks-regional,MOFG,OPEN_LONG,18305908,20.49,0.375,1.0,,0.0,0.0,1.0,0.0
2016-01-19,cluster_financial-services_banks-regional,CAC,OPEN_LONG,20074575,18.68,0.375,1.0,,0.0,0.0,1.0,0.0
2016-01-19,cluster_financial-services_banks-regional,FFIC,WAIT,9904056,12.62,0.125,0.0,,0.0,0.0,0.5,0.0
2016-01-19,cluster_financial-services_banks-regional,FISI,CLOSE,6934979,18.02,-0.125,0.0,,0.0,0.0,0.0,0.0
2016-01-19,cluster_financial-services_banks-regional,MOFG,OPEN_SHORT,18063318,20.76,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2016-01-20,cluster_financial-services_banks-regional,CAC,CLOSE,6632606,18.85,-0.125,0.0,,0.0,0.0,0.0,0.0
2016-01-20,cluster_financial-services_banks-regional,FFIC,WAIT,9868845,12.67,0.125,0.0,,0.0,0.0,0.5,0.0
2016-01-20,cluster_financial-services_banks-regional,FISI,OPEN_LONG,21029651,17.83,0.375,1.0,,0.0,0.0,1.0,0.0
2016-01-20,cluster_financial-services_banks-regional,MOFG,HOLD_SHORT,17795622,21.07,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2016-01-21,cluster_financial-services_banks-regional,CAC,WAIT,6666147,18.75,-0.125,0.0,,0.0,0.0,0.0,0.0
2016-01-21,cluster_financial-services_banks-regional,FFIC,OPEN_LONG,30049115,12.48,0.375,1.0,,0.0,0.0,1.0,0.0
2016-01-21,cluster_financial-services_banks-regional,FISI,OPEN_SHORT,21092493,17.78,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2016-01-21,cluster_financial-services_banks-regional,MOFG,CLOSE,5986798,20.88,0.125,0.0,,0.0,0.0,0.5,0.0
2016-01-22,cluster_financial-services_banks-regional,CAC,WAIT,6637616,18.83,-0.125,0.0,,0.0,0.0,0.0,0.0
2016-01-22,cluster_financial-services_banks-regional,FFIC,OPEN_SHORT,29591509,12.67,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2016-01-22,cluster_financial-services_banks-regional,FISI,OPEN_LONG,21275281,17.63,0.375,1.0,,0.0,0.0,1.0,0.0
2016-01-22,cluster_financial-services_banks-regional,MOFG,WAIT,5986798,20.88,0.125,0.0,,0.0,0.0,0.5,0.0
2016-01-25,cluster_financial-services_banks-regional,CAC,OPEN_SHORT,20177004,18.59,-0.375,-1.0,,0.0,0.0,-0.5,0.0
2016-01-25,cluster_financial-services_banks-regional,FFIC,CLOSE,10073489,12.41,0.125,0.0,,0.0,0.0,0.5,0.0
2016-01-25,cluster_financial-services_banks-regional,FISI,HOLD_LONG,21775776,17.22,0.375,1.0,,0.0,0.0,1.0,0.0
2016-01-25,cluster_financial-services_banks-regional,MOFG,WAIT,6093124,20.51,-0.125,0.0,,0.0,0.0,0.0,0.0
2016-01-26,cluster_financial-services_banks-regional,CAC,OPEN_LONG,19882821,18.86,0.375,1.0,,0.0,0.0,1.0,0.0
2016-01-26,cluster_financial-services_banks-regional,FFIC,OPEN_SHORT,29531551,12.7,-0.375,-1.0,,0.0,0.0,-0.5,0.0
