Date,Weight_AXSM,Weight_EXEL,Pos_AXSM,Pos_EXEL,Close_AXSM,Close_EXEL
2018-04-19,0.5,-0.5,1.0,-1.0,2.549999952316284,21.09000015258789
2018-04-20,0.4999999999999999,-0.5000000000000002,1.0,-1.0,2.549999952316284,20.8700008392334
2018-04-23,0.5000000000000002,-0.4999999999999999,1.0,-1.0,2.650000095367432,20.739999771118164
2018-04-24,0.5000000000000001,-0.49999999999999994,1.0,-1.0,2.650000095367432,20.39999961853028
2018-04-25,0.49999999999999994,-0.5000000000000001,1.0,-1.0,2.650000095367432,20.82999992370605
2018-04-26,0.49999999999999867,-0.5000000000000013,1.0,-1.0,3.0,20.709999084472656
2018-04-27,0.5,-0.5,1.0,-1.0,3.0999999046325684,21.34000015258789
2018-04-30,-0.5000000000000004,0.49999999999999967,-1.0,1.0,3.400000095367432,20.81999969482422
2018-05-01,0.5,-0.5,1.0,-1.0,3.3499999046325684,21.0
2018-05-02,0.5,-0.5,1.0,-1.0,3.2249999046325684,20.6200008392334
2018-05-03,0.5,-0.5,1.0,-1.0,3.200000047683716,22.21999931335449
2018-05-04,0.49999999999999994,-0.5000000000000001,1.0,-1.0,3.25,22.450000762939453
2018-05-07,0.5,-0.5,1.0,-1.0,3.3499999046325684,22.209999084472656
2018-05-08,0.5,-0.5,1.0,-1.0,3.299999952316284,21.670000076293945
2018-05-09,0.5,-0.5,1.0,-1.0,3.400000095367432,21.690000534057617
2018-05-10,-0.5000000000000001,0.4999999999999999,-1.0,1.0,3.375,18.559999465942383
2018-05-11,0.5,-0.5,1.0,-1.0,3.450000047683716,19.549999237060547
2018-05-14,0.5,-0.5,1.0,-1.0,3.5,20.729999542236328
2018-05-15,-0.49999999999999994,0.5000000000000001,-1.0,1.0,3.549999952316284,21.01000022888184
2018-05-16,-0.5000000000000002,0.4999999999999999,-1.0,1.0,3.5,20.40999984741211
2018-05-17,0.5,-0.5,1.0,-1.0,3.5,21.559999465942383
2018-05-18,0.5000000000000001,-0.49999999999999983,1.0,-1.0,3.450000047683716,21.57999992370605
2018-05-21,-0.5,0.5,-1.0,1.0,3.3499999046325684,20.93000030517578
2018-05-22,0.5000000000000001,-0.49999999999999994,1.0,-1.0,3.3499999046325684,21.559999465942383
2018-05-23,-0.5000000000000001,0.49999999999999994,-1.0,1.0,3.3499999046325684,20.57999992370605
2018-05-24,0.5000000000000009,-0.4999999999999991,1.0,-1.0,3.25,20.5
2018-05-25,-0.49999999999999994,0.5000000000000001,-1.0,1.0,3.3499999046325684,20.84000015258789
2018-05-29,-0.5000000000000001,0.49999999999999994,-1.0,1.0,3.3499999046325684,20.309999465942383
2018-05-30,-0.5,0.5,-1.0,1.0,3.299999952316284,20.809999465942383
2018-05-31,-0.5,0.5,-1.0,1.0,3.3499999046325684,20.729999542236328
2018-06-01,-0.5,0.49999999999999994,-1.0,1.0,3.450000047683716,20.57999992370605
2018-06-04,-0.5,0.5,-1.0,1.0,3.400000095367432,20.1299991607666
2018-06-05,-0.5,0.5,-1.0,1.0,3.5999999046325684,20.020000457763672
2018-06-06,-0.49999999999999994,0.5000000000000001,-1.0,1.0,3.5999999046325684,19.89999961853028
2018-06-07,-0.5,0.5,-1.0,1.0,3.5,19.209999084472656
2018-06-08,0.5,-0.5,1.0,-1.0,3.450000047683716,19.40999984741211
2018-06-11,0.5,-0.5,1.0,-1.0,3.3499999046325684,19.1299991607666
2018-06-12,0.5,-0.5,1.0,-1.0,3.549999952316284,19.280000686645508
2018-06-13,0.5,-0.5,1.0,-1.0,3.400000095367432,19.209999084472656
2018-06-14,0.5,-0.5,1.0,-1.0,3.400000095367432,19.39999961853028
2018-06-15,0.5,-0.5,1.0,-1.0,3.2249999046325684,19.63999938964844
2018-06-18,0.49999999999999994,-0.5000000000000001,1.0,-1.0,3.25,19.46999931335449
2018-06-19,0.5000000000000001,-0.49999999999999994,1.0,-1.0,3.0,19.82999992370605
2018-06-20,0.5,-0.5,1.0,-1.0,3.0999999046325684,20.6299991607666
2018-06-21,0.5,-0.5,1.0,-1.0,3.400000095367432,20.36000061035156
2018-06-22,0.5,-0.5,1.0,-1.0,3.400000095367432,20.040000915527344
2018-06-25,0.49999999999999994,-0.5000000000000001,1.0,-1.0,3.200000047683716,19.540000915527344
2018-06-26,0.5,-0.5,1.0,-1.0,3.299999952316284,21.100000381469727
2018-06-27,0.5,-0.5,1.0,-1.0,3.25,21.030000686645508
2018-06-28,0.5,-0.5,1.0,-1.0,3.25,21.200000762939453
2018-06-29,0.5,-0.49999999999999994,1.0,-1.0,3.200000047683716,21.520000457763672
2018-07-02,0.5,-0.5,1.0,-1.0,3.150000095367432,21.6200008392334
2018-07-03,0.5,-0.5,1.0,-1.0,3.25,21.39999961853028
2018-07-05,0.5000000000000002,-0.4999999999999999,1.0,-1.0,3.25,21.170000076293945
2018-07-06,0.5,-0.5,1.0,-1.0,3.200000047683716,21.209999084472656
2018-07-09,0.5,-0.5,1.0,-1.0,3.150000095367432,21.11000061035156
2018-07-10,0.5000000000000001,-0.5,1.0,-1.0,3.125,21.350000381469727
2018-07-11,0.5,-0.5,1.0,-1.0,3.0999999046325684,21.61000061035156
2018-07-12,0.49999999999999994,-0.5000000000000001,1.0,-1.0,3.0999999046325684,21.920000076293945
2018-07-13,0.5,-0.5,1.0,-1.0,3.150000095367432,21.86000061035156
2018-07-16,0.49999999999999956,-0.5000000000000004,1.0,-1.0,3.0999999046325684,21.06999969482422
2018-07-17,0.5,-0.5,1.0,-1.0,3.150000095367432,21.34000015258789
2018-07-18,-0.5,0.5,-1.0,1.0,3.150000095367432,21.32999992370605
2018-07-19,0.5,-0.5,1.0,-1.0,3.0999999046325684,21.34000015258789
2018-07-20,-0.5000000000000001,0.4999999999999999,-1.0,1.0,3.150000095367432,21.290000915527344
2018-07-23,0.5,-0.5,1.0,-1.0,3.0999999046325684,21.32999992370605
2018-07-24,-0.5000000000000001,0.49999999999999994,-1.0,1.0,3.0,20.86000061035156
2018-07-25,0.5,-0.5,1.0,-1.0,2.900000095367432,21.049999237060547
2018-07-26,0.5,-0.5,1.0,-1.0,2.650000095367432,21.690000534057617
2018-07-27,0.4999999999999997,-0.5000000000000002,1.0,-1.0,2.5999999046325684,21.64999961853028
2018-07-30,-0.5000000000000003,0.4999999999999997,-1.0,1.0,2.5999999046325684,21.46999931335449
2018-07-31,-0.5,0.5,-1.0,1.0,2.625,20.700000762939453
2018-08-01,-0.4999999999999998,0.5000000000000002,-1.0,1.0,2.625,20.520000457763672
2018-08-02,0.5,-0.5,1.0,-1.0,2.5999999046325684,22.39999961853028
2018-08-03,-0.5,0.5,-1.0,1.0,2.575000047683716,20.6200008392334
2018-08-06,-0.5,0.5,-1.0,1.0,2.549999952316284,20.940000534057617
2018-08-07,-0.5,0.5,-1.0,1.0,2.625,21.170000076293945
2018-08-08,-0.4999999999999996,0.5000000000000004,-1.0,1.0,2.549999952316284,21.0
2018-08-09,-0.5,0.5,-1.0,1.0,2.575000047683716,20.700000762939453
2018-08-10,-0.4999999999999995,0.5000000000000004,-1.0,1.0,2.450000047683716,20.39999961853028
2018-08-13,-0.5,0.5,-1.0,1.0,2.400000095367432,19.63999938964844
2018-08-14,-0.4999999999999996,0.5000000000000004,-1.0,1.0,2.400000095367432,19.8799991607666
2018-08-15,-0.5000000000000004,0.4999999999999996,-1.0,1.0,2.299999952316284,19.40999984741211
2018-08-16,-0.5,0.5,-1.0,1.0,2.299999952316284,19.57999992370605
2018-08-17,-0.5,0.5,-1.0,1.0,2.450000047683716,19.200000762939453
2018-08-20,-0.4999999999999999,0.5000000000000001,-1.0,1.0,2.299999952316284,17.690000534057617
2018-08-21,-0.5,0.5,-1.0,1.0,2.299999952316284,17.950000762939453
2018-08-22,-0.49999999999999994,0.5000000000000001,-1.0,1.0,2.5,18.13999938964844
2018-08-23,-0.5,0.5,-1.0,1.0,2.5999999046325684,17.940000534057617
2018-08-24,-0.5,0.49999999999999994,-1.0,1.0,2.575000047683716,17.639999389648438
2018-08-27,-0.5,0.5,-1.0,1.0,2.525000095367432,18.489999771118164
2018-08-28,-0.49999999999999994,0.5000000000000001,-1.0,1.0,3.0,18.700000762939453
2018-08-29,-0.49999999999999994,0.5000000000000001,-1.0,1.0,3.299999952316284,19.540000915527344
2018-08-30,0.5,-0.5,1.0,-1.0,3.450000047683716,19.25
2018-08-31,0.5,-0.5,1.0,-1.0,3.450000047683716,18.790000915527344
2018-09-04,0.4999999999999998,-0.5000000000000002,1.0,-1.0,3.549999952316284,18.63999938964844
2018-09-05,0.5,-0.5,1.0,-1.0,3.400000095367432,18.940000534057617
2018-09-06,0.5,-0.5,1.0,-1.0,3.400000095367432,18.6200008392334
2018-09-07,0.49999999999999994,-0.5000000000000001,1.0,-1.0,3.3499999046325684,18.549999237060547
2018-09-10,-0.5000000000000002,0.49999999999999983,-1.0,1.0,3.150000095367432,18.799999237060547
2018-09-11,0.5000000000000003,-0.4999999999999996,1.0,-1.0,3.299999952316284,17.34000015258789
2018-09-12,0.5,-0.5,1.0,-1.0,3.25,16.700000762939453
2018-09-13,0.5000000000000001,-0.4999999999999999,1.0,-1.0,3.0999999046325684,16.709999084472656
2018-09-14,0.5,-0.5,1.0,-1.0,3.0999999046325684,16.969999313354492
2018-09-17,0.5000000000000009,-0.4999999999999992,1.0,-1.0,3.299999952316284,15.869999885559082
2018-09-18,0.49999999999999994,-0.5000000000000001,1.0,-1.0,3.299999952316284,16.670000076293945
2018-09-19,0.5,-0.5,1.0,-1.0,3.150000095367432,16.440000534057617
2018-09-20,0.4999999999999972,-0.5000000000000029,1.0,-1.0,3.25,16.889999389648438
2018-09-21,0.5,-0.5,1.0,-1.0,3.25,16.760000228881836
2018-09-24,0.500000000000002,-0.499999999999998,1.0,-1.0,3.299999952316284,16.8700008392334
2018-09-25,0.5,-0.5,1.0,-1.0,3.400000095367432,17.18000030517578
2018-09-26,0.5,-0.5,1.0,-1.0,3.299999952316284,17.200000762939453
2018-09-27,0.5000000000000001,-0.49999999999999994,1.0,-1.0,3.375,17.6299991607666
2018-09-28,-0.5,0.5,-1.0,1.0,3.450000047683716,17.719999313354492
2018-10-01,-0.5,0.5,-1.0,1.0,3.619999885559082,17.84000015258789
2018-10-02,0.5000000000000001,-0.49999999999999994,1.0,-1.0,3.390000104904175,17.940000534057617
2018-10-03,-0.5000000000000001,0.49999999999999994,-1.0,1.0,3.7100000381469727,18.18000030517578
2018-10-04,0.5,-0.5000000000000001,1.0,-1.0,3.5199999809265137,17.84000015258789
2018-10-05,-0.5,0.5,-1.0,1.0,3.640000104904175,17.6200008392334
2018-10-08,0.5,-0.5000000000000001,1.0,-1.0,3.400000095367432,17.350000381469727
2018-10-09,0.49999999999999994,-0.5,1.0,-1.0,3.200000047683716,17.469999313354492
2018-10-10,-0.5,0.5,-1.0,1.0,3.109999895095825,16.219999313354492
2018-10-11,-0.5000000000000006,0.49999999999999944,-1.0,1.0,3.259999990463257,15.9399995803833
2018-10-12,0.5,-0.49999999999999994,1.0,-1.0,3.1600000858306885,16.239999771118164
2018-10-15,0.4999999999999995,-0.5000000000000006,1.0,-1.0,3.3499999046325684,15.899999618530272
2018-10-16,0.5,-0.5,1.0,-1.0,3.5199999809265137,16.920000076293945
2018-10-17,0.5000000000000001,-0.49999999999999994,1.0,-1.0,3.920000076293945,17.010000228881836
2018-10-18,0.5,-0.5,1.0,-1.0,4.099999904632568,16.520000457763672
2018-10-19,0.49999999999999994,-0.5,1.0,-1.0,4.150000095367432,16.270000457763672
2018-10-22,0.5,-0.5,1.0,-1.0,3.940000057220459,15.449999809265137
2018-10-23,0.5,-0.5,1.0,-1.0,3.9600000381469727,14.81999969482422
2018-10-24,0.5,-0.5,1.0,-1.0,3.829999923706055,13.979999542236328
2018-10-25,0.5,-0.5,1.0,-1.0,3.930000066757202,14.640000343322754
2018-10-26,-0.5,0.5,-1.0,1.0,3.9600000381469727,14.380000114440918
2018-10-29,-0.5000000000000002,0.49999999999999983,-1.0,1.0,3.859999895095825,13.649999618530272
2018-10-30,0.5000000000000001,-0.49999999999999994,1.0,-1.0,3.910000085830689,14.130000114440918
2018-10-31,-0.5,0.5,-1.0,1.0,3.869999885559082,13.869999885559082
2018-11-01,0.5,-0.5,1.0,-1.0,3.920000076293945,14.949999809265137
2018-11-02,-0.5,0.5,-1.0,1.0,4.019999980926514,17.40999984741211
2018-11-05,-0.5000000000000001,0.4999999999999999,-1.0,1.0,3.869999885559082,17.809999465942383
2018-11-06,-0.49999999999999994,0.5000000000000001,-1.0,1.0,3.869999885559082,16.959999084472656
2018-11-07,-0.5,0.5,-1.0,1.0,3.920000076293945,17.309999465942383
2018-11-08,-0.5,0.5,-1.0,1.0,3.920000076293945,17.1200008392334
2018-11-09,-0.5,0.5,-1.0,1.0,3.869999885559082,16.670000076293945
2018-11-12,0.5,-0.5,1.0,-1.0,3.299999952316284,15.93000030517578
2018-11-13,0.5,-0.5,1.0,-1.0,2.900000095367432,16.649999618530273
2018-11-14,-0.5000000000000012,0.4999999999999988,-1.0,1.0,2.819999933242798,16.760000228881836
2018-11-15,-0.4999999999999999,0.5000000000000002,-1.0,1.0,2.970000028610229,17.450000762939453
2018-11-16,0.5,-0.5,1.0,-1.0,2.819999933242798,17.920000076293945
2018-11-19,-0.49999999999999983,0.5000000000000001,-1.0,1.0,3.0799999237060547,17.700000762939453
2018-11-20,-0.5000000000000002,0.49999999999999983,-1.0,1.0,3.0999999046325684,17.670000076293945
2018-11-21,-0.49999999999999983,0.5000000000000002,-1.0,1.0,3.220000028610229,18.100000381469727
2018-11-23,-0.5000000000000003,0.49999999999999967,-1.0,1.0,3.25,18.06999969482422
2018-11-26,0.49999999999999734,-0.5000000000000027,1.0,-1.0,3.130000114440918,18.770000457763672
2018-11-27,0.5,-0.5,1.0,-1.0,3.130000114440918,18.81999969482422
2018-11-28,0.5000000000000003,-0.4999999999999997,1.0,-1.0,3.180000066757202,19.71999931335449
2018-11-29,-0.5,0.5,-1.0,1.0,3.240000009536743,19.65999984741211
2018-11-30,0.5,-0.5,1.0,-1.0,3.259999990463257,20.309999465942383
2018-12-03,0.5,-0.5,1.0,-1.0,3.259999990463257,21.5
2018-12-04,0.5,-0.5,1.0,-1.0,3.200000047683716,20.559999465942383
2018-12-06,0.49999999999999994,-0.5000000000000001,1.0,-1.0,3.0899999141693115,21.100000381469727
2018-12-07,0.5,-0.5,1.0,-1.0,2.950000047683716,20.540000915527344
2018-12-10,0.5000000000000001,-0.4999999999999999,1.0,-1.0,3.390000104904175,21.36000061035156
2018-12-11,0.5,-0.5,1.0,-1.0,3.4600000381469727,20.979999542236328
2018-12-12,0.5,-0.5,1.0,-1.0,3.2300000190734863,21.799999237060547
2018-12-13,0.4999999999999999,-0.5000000000000001,1.0,-1.0,3.069999933242798,21.290000915527344
2018-12-14,0.5000000000000001,-0.4999999999999999,1.0,-1.0,3.009999990463257,21.030000686645508
2018-12-17,0.5,-0.5,1.0,-1.0,2.7699999809265137,20.84000015258789
2018-12-18,0.5,-0.5,1.0,-1.0,2.640000104904175,20.18000030517578
2018-12-19,0.49999999999999956,-0.5000000000000004,1.0,-1.0,2.4600000381469727,19.170000076293945
2018-12-20,0.5000000000000003,-0.4999999999999996,1.0,-1.0,2.259999990463257,18.39999961853028
2018-12-21,-0.5,0.5,-1.0,1.0,2.200000047683716,17.719999313354492
2018-12-24,0.5,-0.5,1.0,-1.0,2.150000095367432,17.469999313354492
2018-12-26,0.49999999999999767,-0.5000000000000023,1.0,-1.0,2.049999952316284,18.950000762939453
2018-12-27,0.5000000000000026,-0.4999999999999975,1.0,-1.0,2.0,19.26000022888184
2018-12-28,-0.5,0.5,-1.0,1.0,2.180000066757202,19.440000534057617
2018-12-31,0.5,-0.5,1.0,-1.0,2.819999933242798,19.670000076293945
2019-01-02,0.5000000000000001,-0.49999999999999994,1.0,-1.0,2.680000066757202,19.93000030517578
2019-01-03,0.5,-0.5,1.0,-1.0,2.650000095367432,19.600000381469727
2019-01-04,0.5,-0.5,1.0,-1.0,2.630000114440918,20.729999542236328
2019-01-07,0.5,-0.5,1.0,-1.0,6.869999885559082,21.89999961853028
2019-01-08,-0.5,0.5,-1.0,1.0,8.880000114440918,23.280000686645508
2019-01-09,0.5,-0.5,1.0,-1.0,7.550000190734863,23.670000076293945
2019-01-10,0.5,-0.5,1.0,-1.0,7.409999847412109,24.06999969482422
2019-01-11,-0.5,0.5,-1.0,1.0,7.360000133514404,23.76000022888184
2019-01-14,-0.5,0.5,-1.0,1.0,7.599999904632568,22.86000061035156
2019-01-15,0.5,-0.5,1.0,-1.0,7.940000057220459,24.049999237060547
2019-01-16,-0.5,0.5,-1.0,1.0,8.0600004196167,22.93000030517578
2019-01-17,-0.5,0.5,-1.0,1.0,8.319999694824219,22.81999969482422
2019-01-18,0.5,-0.5,1.0,-1.0,8.15999984741211,22.64999961853028
2019-01-22,-0.5,0.5,-1.0,1.0,8.520000457763672,22.11000061035156
2019-01-23,0.5,-0.5,1.0,-1.0,8.319999694824219,22.1200008392334
2019-01-24,-0.5,0.5,-1.0,1.0,8.34000015258789,22.63999938964844
2019-01-25,-0.5,0.5,-1.0,1.0,8.600000381469727,23.270000457763672
2019-01-28,0.5,-0.5,1.0,-1.0,8.140000343322754,23.06999969482422
2019-01-29,0.5,-0.5,1.0,-1.0,8.149999618530273,23.1299991607666
2019-01-30,-0.5,0.5,-1.0,1.0,8.329999923706055,23.299999237060547
2019-01-31,-0.5,0.5,-1.0,1.0,8.390000343322754,23.56999969482422
2019-02-01,-0.5,0.5,-1.0,1.0,9.220000267028809,23.59000015258789
2019-02-04,-0.5,0.5,-1.0,1.0,9.979999542236328,23.209999084472656
2019-02-05,-0.5,0.5,-1.0,1.0,10.140000343322754,22.780000686645508
2019-02-06,-0.5,0.5,-1.0,1.0,9.59000015258789,22.600000381469727
2019-02-07,-0.5,0.5,-1.0,1.0,9.359999656677246,21.21999931335449
2019-02-08,-0.5,0.5,-1.0,1.0,8.920000076293945,21.270000457763672
2019-02-11,-0.5,0.5,-1.0,1.0,9.239999771118164,20.979999542236328
2019-02-12,-0.5,0.5,-1.0,1.0,9.15999984741211,21.68000030517578
2019-02-13,-0.5,0.5,-1.0,1.0,9.140000343322754,22.049999237060547
2019-02-14,0.5,-0.5,1.0,-1.0,9.170000076293944,22.299999237060547
2019-02-15,-0.49999999999999994,0.5000000000000001,-1.0,1.0,9.329999923706056,22.26000022888184
2019-02-19,0.5,-0.5,1.0,-1.0,8.59000015258789,21.350000381469727
2019-02-20,-0.5,0.5,-1.0,1.0,8.779999732971191,21.239999771118164
2019-02-21,0.5,-0.5,1.0,-1.0,8.479999542236328,21.21999931335449
2019-02-22,-0.5,0.5,-1.0,1.0,9.010000228881836,21.520000457763672
2019-02-25,0.5,-0.5,1.0,-1.0,9.229999542236328,22.3700008392334
2019-02-26,0.5,-0.5,1.0,-1.0,9.18000030517578,22.489999771118164
2019-02-27,0.5,-0.5,1.0,-1.0,8.59000015258789,22.81999969482422
2019-02-28,0.5,-0.5,1.0,-1.0,7.960000038146973,22.38999938964844
2019-03-01,0.5,-0.5,1.0,-1.0,7.940000057220459,22.88999938964844
2019-03-04,0.5,-0.5,1.0,-1.0,8.100000381469727,22.559999465942383
2019-03-05,0.49999999999999994,-0.5000000000000001,1.0,-1.0,8.460000038146973,22.86000061035156
2019-03-06,-0.5,0.5,-1.0,1.0,8.859999656677246,22.809999465942383
2019-03-07,-0.5,0.5,-1.0,1.0,9.039999961853027,23.1299991607666
2019-03-08,0.5,-0.5,1.0,-1.0,9.630000114440918,23.040000915527344
2019-03-11,0.5,-0.5,1.0,-1.0,9.829999923706056,23.540000915527344
2019-03-12,0.5,-0.5,1.0,-1.0,10.15999984741211,23.59000015258789
2019-03-13,0.5,-0.5,1.0,-1.0,10.420000076293944,24.709999084472656
2019-03-14,-0.5,0.5,-1.0,1.0,10.710000038146973,24.76000022888184
2019-03-15,-0.5,0.5,-1.0,1.0,10.899999618530272,24.530000686645508
2019-03-18,-0.5,0.5,-1.0,1.0,11.470000267028809,24.13999938964844
2019-03-19,0.5,-0.5,1.0,-1.0,12.949999809265137,24.31999969482422
2019-03-20,0.5,-0.5,1.0,-1.0,12.010000228881836,24.3799991607666
2019-03-21,0.5,-0.5,1.0,-1.0,13.239999771118164,24.280000686645508
2019-03-22,-0.5,0.5,-1.0,1.0,13.0,23.21999931335449
2019-03-25,-0.5,0.5,-1.0,1.0,16.34000015258789,23.200000762939453
2019-03-26,0.5,-0.5,1.0,-1.0,14.34000015258789,23.600000381469727
2019-03-27,-0.5,0.5,-1.0,1.0,14.609999656677246,23.239999771118164
2019-03-28,0.5,-0.5,1.0,-1.0,14.18000030517578,23.6299991607666
2019-03-29,0.5,-0.5,1.0,-1.0,14.229999542236328,23.799999237060547
2019-04-01,0.5,-0.5,1.0,-1.0,13.510000228881836,24.299999237060547
2019-04-02,0.5,-0.5,1.0,-1.0,13.65999984741211,24.729999542236328
2019-04-03,0.5,-0.5,1.0,-1.0,13.56999969482422,24.75
2019-04-04,0.5,-0.5,1.0,-1.0,13.699999809265137,24.07999992370605
2019-04-05,0.49999999999999994,-0.5000000000000001,1.0,-1.0,14.5,24.57999992370605
2019-04-08,0.49999999999999994,-0.5000000000000001,1.0,-1.0,14.579999923706056,24.450000762939453
2019-04-09,0.5,-0.5,1.0,-1.0,14.210000038146973,24.030000686645508
2019-04-10,0.5,-0.5,1.0,-1.0,14.399999618530272,24.190000534057617
2019-04-11,0.5,-0.5,1.0,-1.0,13.890000343322754,23.56999969482422
2019-04-12,0.49999999999999994,-0.5,1.0,-1.0,13.460000038146973,23.200000762939453
2019-04-15,-0.4999999999999998,0.5000000000000002,-1.0,1.0,14.3100004196167,23.01000022888184
2019-04-16,-0.4999999999999998,0.5000000000000002,-1.0,1.0,15.479999542236328,22.850000381469727
2019-04-17,-0.5,0.5,-1.0,1.0,14.899999618530272,21.36000061035156
2019-04-18,-0.5,0.5,-1.0,1.0,15.010000228881836,20.89999961853028
2019-04-22,-0.5,0.5,-1.0,1.0,15.119999885559082,20.61000061035156
2019-04-23,-0.5,0.5000000000000001,-1.0,1.0,15.9399995803833,21.39999961853028
2019-04-24,-0.5,0.49999999999999994,-1.0,1.0,16.040000915527344,20.549999237060547
2019-04-25,-0.5,0.5,-1.0,1.0,16.709999084472656,20.0
2019-04-26,-0.49999999999999994,0.5000000000000001,-1.0,1.0,17.649999618530273,20.549999237060547
2019-04-29,-0.5,0.5000000000000001,-1.0,1.0,17.959999084472656,19.989999771118164
2019-04-30,-0.49999999999999994,0.5000000000000001,-1.0,1.0,17.729999542236328,19.65999984741211
2019-05-01,-0.5,0.5,-1.0,1.0,17.68000030517578,19.34000015258789
2019-05-02,0.499999999999999,-0.500000000000001,1.0,-1.0,17.5,20.190000534057617
2019-05-03,0.5,-0.5,1.0,-1.0,17.950000762939453,20.780000686645508
2019-05-06,-0.5000000000000001,0.5,-1.0,1.0,19.14999961853028,20.64999961853028
2019-05-07,-0.5,0.49999999999999994,-1.0,1.0,19.540000915527344,20.309999465942383
2019-05-08,-0.5000000000000001,0.49999999999999994,-1.0,1.0,19.63999938964844,20.31999969482422
2019-05-09,-0.5,0.5,-1.0,1.0,19.809999465942383,19.63999938964844
2019-05-10,-0.5,0.5,-1.0,1.0,21.049999237060547,19.76000022888184
2019-05-13,-0.49999999999999994,0.5,-1.0,1.0,21.670000076293945,18.93000030517578
2019-05-14,-0.5,0.5,-1.0,1.0,21.739999771118164,19.1299991607666
2019-05-15,-0.5,0.5,-1.0,1.0,23.0,19.32999992370605
2019-05-16,0.5000000000000002,-0.4999999999999999,1.0,-1.0,23.39999961853028,19.790000915527344
2019-05-17,-0.5,0.5,-1.0,1.0,23.07999992370605,19.32999992370605
2019-05-20,0.49999999999999983,-0.5000000000000002,1.0,-1.0,22.700000762939453,19.61000061035156
2019-05-21,0.5,-0.5,1.0,-1.0,23.600000381469727,20.43000030517578
2019-05-22,-0.5,0.5,-1.0,1.0,25.09000015258789,20.51000022888184
2019-05-23,0.5,-0.5,1.0,-1.0,23.56999969482422,19.770000457763672
2019-05-24,-0.5,0.5,-1.0,1.0,24.729999542236328,20.36000061035156
2019-05-28,-0.5,0.5,-1.0,1.0,25.200000762939453,20.030000686645508
2019-05-29,0.5,-0.5,1.0,-1.0,24.90999984741211,19.799999237060547
2019-05-30,0.5,-0.5,1.0,-1.0,24.420000076293945,19.979999542236328
2019-05-31,0.5,-0.5,1.0,-1.0,22.959999084472656,19.59000015258789
2019-06-03,-0.5000000000000002,0.4999999999999998,-1.0,1.0,23.14999961853028,19.600000381469727
2019-06-04,0.5,-0.5,1.0,-1.0,23.21999931335449,20.5
2019-06-05,0.49999999999999994,-0.5000000000000001,1.0,-1.0,21.13999938964844,19.809999465942383
2019-06-06,-0.5000000000000002,0.4999999999999998,-1.0,1.0,21.57999992370605,19.89999961853028
2019-06-07,-0.5000000000000002,0.4999999999999999,-1.0,1.0,22.030000686645508,20.200000762939453
2019-06-10,0.5,-0.5,1.0,-1.0,21.450000762939453,19.8700008392334
2019-06-11,0.49999999999999994,-0.5000000000000001,1.0,-1.0,20.850000381469727,19.989999771118164
2019-06-12,-0.49999999999999956,0.5000000000000004,-1.0,1.0,22.1200008392334,20.049999237060547
2019-06-13,-0.49999999999999944,0.5000000000000007,-1.0,1.0,22.950000762939453,19.90999984741211
2019-06-14,0.5,-0.5,1.0,-1.0,22.82999992370605,19.700000762939453
2019-06-17,0.5,-0.5,1.0,-1.0,23.170000076293945,20.65999984741211
2019-06-18,-0.5,0.5,-1.0,1.0,24.25,20.770000457763672
2019-06-19,0.5,-0.5,1.0,-1.0,24.780000686645508,20.96999931335449
2019-06-20,0.5,-0.5,1.0,-1.0,25.309999465942383,21.13999938964844
2019-06-21,0.5,-0.5,1.0,-1.0,24.170000076293945,21.3700008392334
2019-06-24,0.5,-0.5,1.0,-1.0,23.46999931335449,20.739999771118164
2019-06-25,0.5,-0.5,1.0,-1.0,23.979999542236328,21.13999938964844
2019-06-26,0.5,-0.5,1.0,-1.0,22.43000030517578,20.850000381469727
2019-06-27,0.5,-0.5,1.0,-1.0,25.38999938964844,21.450000762939453
2019-06-28,0.5,-0.5,1.0,-1.0,25.75,21.3700008392334
2019-07-01,0.5,-0.5,1.0,-1.0,26.46999931335449,21.5
2019-07-02,0.5,-0.5,1.0,-1.0,27.420000076293945,21.18000030517578
2019-07-03,0.5,-0.5,1.0,-1.0,27.32999992370605,21.32999992370605
2019-07-05,0.5,-0.5,1.0,-1.0,27.040000915527344,21.1200008392334
2019-07-08,0.5,-0.5,1.0,-1.0,27.39999961853028,20.450000762939453
2019-07-09,0.5,-0.5,1.0,-1.0,26.68000030517578,20.989999771118164
2019-07-10,0.5,-0.5,1.0,-1.0,26.049999237060547,20.940000534057617
2019-07-11,0.5,-0.5,1.0,-1.0,25.76000022888184,20.90999984741211
2019-07-12,0.5,-0.5,1.0,-1.0,26.040000915527344,20.979999542236328
2019-07-15,0.5,-0.5,1.0,-1.0,26.0,21.420000076293945
2019-07-16,0.5,-0.5,1.0,-1.0,25.56999969482422,21.479999542236328
2019-07-17,0.5,-0.5,1.0,-1.0,25.020000457763672,21.709999084472656
2019-07-18,0.5,-0.5,1.0,-1.0,25.299999237060547,22.1299991607666
2019-07-19,0.4999999999999999,-0.5000000000000002,1.0,-1.0,24.850000381469727,21.270000457763672
2019-07-22,0.5,-0.5,1.0,-1.0,26.309999465942383,21.489999771118164
2019-07-23,0.5,-0.5,1.0,-1.0,26.1299991607666,20.90999984741211
2019-07-24,0.5,-0.5,1.0,-1.0,25.850000381469727,20.709999084472656
2019-07-25,0.5,-0.5,1.0,-1.0,26.049999237060547,20.6299991607666
