Date,Cluster,Ticker,Action,Shares_Qty,Close,Final_Weight,Position,Score_MR,Score_Mom,Score_VB,Score_XSR,Score_Val
2015-11-23,cluster_consumer-cyclical_furnishings-fixtures-appliances,PATK,WAIT,0,16.15,0.0,0.0,,0.0,0.0,0.0,0.0
2015-11-23,cluster_consumer-cyclical_furnishings-fixtures-appliances,TILE,WAIT,0,18.55,0.0,0.0,,0.0,0.0,0.0,0.0
2015-11-24,cluster_consumer-cyclical_furnishings-fixtures-appliances,PATK,WAIT,0,15.97,0.0,0.0,,0.0,0.0,0.0,0.0
2015-11-24,cluster_consumer-cyclical_furnishings-fixtures-appliances,TILE,WAIT,0,18.69,0.0,0.0,,0.0,0.0,0.0,0.0
2015-11-25,cluster_consumer-cyclical_furnishings-fixtures-appliances,PATK,WAIT,0,16.37,0.0,0.0,,0.0,0.0,0.0,0.0
2015-11-25,cluster_consumer-cyclical_furnishings-fixtures-appliances,TILE,WAIT,0,18.71,0.0,0.0,,0.0,0.0,0.0,0.0
2015-11-27,cluster_consumer-cyclical_furnishings-fixtures-appliances,PATK,WAIT,0,16.17,0.0,0.0,,0.0,0.0,0.0,0.0
2015-11-27,cluster_consumer-cyclical_furnishings-fixtures-appliances,TILE,WAIT,0,18.83,0.0,0.0,,0.0,0.0,0.0,0.0
2015-11-30,cluster_consumer-cyclical_furnishings-fixtures-appliances,PATK,WAIT,0,16.4,0.0,0.0,,0.0,0.0,0.0,0.0
2015-11-30,cluster_consumer-cyclical_furnishings-fixtures-appliances,TILE,WAIT,0,18.3,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-01,cluster_consumer-cyclical_furnishings-fixtures-appliances,PATK,WAIT,0,16.63,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-01,cluster_consumer-cyclical_furnishings-fixtures-appliances,TILE,WAIT,0,18.51,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-02,cluster_consumer-cyclical_furnishings-fixtures-appliances,PATK,WAIT,0,17.2,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-02,cluster_consumer-cyclical_furnishings-fixtures-appliances,TILE,WAIT,0,18.97,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-03,cluster_consumer-cyclical_furnishings-fixtures-appliances,PATK,WAIT,0,16.84,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-03,cluster_consumer-cyclical_furnishings-fixtures-appliances,TILE,WAIT,0,18.64,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-04,cluster_consumer-cyclical_furnishings-fixtures-appliances,PATK,WAIT,0,16.61,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-04,cluster_consumer-cyclical_furnishings-fixtures-appliances,TILE,WAIT,0,18.17,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-07,cluster_consumer-cyclical_furnishings-fixtures-appliances,PATK,WAIT,0,16.23,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-07,cluster_consumer-cyclical_furnishings-fixtures-appliances,TILE,WAIT,0,17.97,0.0,0.0,,0.0,0.0,0.0,0.0
2015-12-08,cluster_consumer-cyclical_furnishings-fixtures-appliances,PATK,OPEN_LONG,31017074,16.12,0.5,1.0,,0.0,0.0,1.0,0.0
2015-12-08,cluster_consumer-cyclical_furnishings-fixtures-appliances,TILE,OPEN_SHORT,27898442,17.92,-0.5,-1.0,,0.0,0.0,0.0,0.0
2015-12-09,cluster_consumer-cyclical_furnishings-fixtures-appliances,PATK,OPEN_SHORT,31426110,15.91,-0.5,-1.0,,0.0,0.0,0.0,0.0
2015-12-09,cluster_consumer-cyclical_furnishings-fixtures-appliances,TILE,OPEN_LONG,28739829,17.4,0.5,1.0,,0.0,0.0,1.0,0.0
2015-12-10,cluster_consumer-cyclical_furnishings-fixtures-appliances,PATK,OPEN_LONG,31185558,16.03,0.5,1.0,,0.0,0.0,1.0,0.0
2015-12-10,cluster_consumer-cyclical_furnishings-fixtures-appliances,TILE,OPEN_SHORT,28483621,17.55,-0.5,-1.0,,0.0,0.0,0.0,0.0
2015-12-11,cluster_consumer-cyclical_furnishings-fixtures-appliances,PATK,OPEN_SHORT,31535960,15.85,-0.5,-1.0,,0.0,0.0,0.0,0.0
2015-12-11,cluster_consumer-cyclical_furnishings-fixtures-appliances,TILE,OPEN_LONG,29125069,17.17,0.5,1.0,,0.0,0.0,1.0,0.0
2015-12-14,cluster_consumer-cyclical_furnishings-fixtures-appliances,PATK,HOLD_SHORT,31387059,15.93,-0.5,-1.0,,0.0,0.0,0.0,0.0
2015-12-14,cluster_consumer-cyclical_furnishings-fixtures-appliances,TILE,HOLD_LONG,29140693,17.16,0.5,1.0,,0.0,0.0,1.0,0.0
