Date,Cluster,Ticker,Action,Shares_Qty,Close,Final_Weight,Position,Score_MR,Score_Mom,Score_VB,Score_XSR,Score_Val
2015-12-18,cluster_technology_software-application,NICE,OPEN_LONG,8742867,57.19,0.5,1.0,,0.0,0.0,1.0,0.0
2015-12-21,cluster_technology_software-application,IDCC,HOLD_SHORT,12727407,39.29,-0.5,-1.0,,0.0,0.0,0.0,0.0
2015-12-21,cluster_technology_software-application,NICE,HOLD_LONG,8803697,56.79,0.5,1.0,,0.0,0.0,1.0,0.0
2015-12-22,cluster_technology_software-application,IDCC,HOLD_SHORT,12479300,40.07,-0.5,-1.0,,0.0,0.0,0.0,0.0
2015-12-22,cluster_technology_software-application,NICE,HOLD_LONG,8856073,56.46,0.5,1.0,,0.0,0.0,1.0,0.0
2015-12-23,cluster_technology_software-application,IDCC,OPEN_LONG,12602135,39.68,0.5,1.0,,0.0,0.0,1.0,0.0
2015-12-23,cluster_technology_software-application,NICE,OPEN_SHORT,8779264,56.95,-0.5,-1.0,,0.0,0.0,0.0,0.0
2015-12-24,cluster_technology_software-application,IDCC,HOLD_LONG,12623282,39.61,0.5,1.0,,0.0,0.0,1.0,0.0
2015-12-24,cluster_technology_software-application,NICE,HOLD_SHORT,8767098,57.03,-0.5,-1.0,,0.0,0.0,0.0,0.0
2015-12-28,cluster_technology_software-application,IDCC,OPEN_SHORT,12193556,41.01,-0.5,-1.0,,0.0,0.0,0.0,0.0
2015-12-28,cluster_technology_software-application,NICE,OPEN_LONG,8623694,57.98,0.5,1.0,,0.0,0.0,1.0,0.0
2015-12-29,cluster_technology_software-application,IDCC,HOLD_SHORT,11946633,41.85,-0.5,-1.0,,0.0,0.0,0.0,0.0
2015-12-29,cluster_technology_software-application,NICE,HOLD_LONG,8591488,58.2,0.5,1.0,,0.0,0.0,1.0,0.0
2015-12-30,cluster_technology_software-application,IDCC,HOLD_SHORT,11941888,41.87,-0.5,-1.0,,0.0,0.0,0.0,0.0
2015-12-30,cluster_technology_software-application,NICE,HOLD_LONG,8653181,57.78,0.5,1.0,,0.0,0.0,1.0,0.0
2015-12-31,cluster_technology_software-application,IDCC,OPEN_LONG,12270631,40.75,0.5,1.0,,0.0,0.0,1.0,0.0
2015-12-31,cluster_technology_software-application,NICE,OPEN_SHORT,8829808,56.63,-0.5,-1.0,,0.0,0.0,0.0,0.0
2016-01-04,cluster_technology_software-application,IDCC,HOLD_LONG,12422623,40.25,0.5,1.0,,0.0,0.0,1.0,0.0
2016-01-04,cluster_technology_software-application,NICE,HOLD_SHORT,8935815,55.95,-0.5,-1.0,,0.0,0.0,0.0,0.0
2016-01-05,cluster_technology_software-application,IDCC,HOLD_LONG,12463791,40.12,0.5,1.0,,0.0,0.0,1.0,0.0
2016-01-05,cluster_technology_software-application,NICE,HOLD_SHORT,8779264,56.95,-0.5,-1.0,,0.0,0.0,0.0,0.0
2016-01-06,cluster_technology_software-application,IDCC,HOLD_LONG,12599493,39.68,0.5,1.0,,0.0,0.0,1.0,0.0
2016-01-06,cluster_technology_software-application,NICE,HOLD_SHORT,8852975,56.48,-0.5,-1.0,,0.0,0.0,0.0,0.0
2016-01-07,cluster_technology_software-application,IDCC,HOLD_LONG,12965998,38.56,0.5,1.0,,0.0,0.0,1.0,0.0
2016-01-07,cluster_technology_software-application,NICE,HOLD_SHORT,9020220,55.43,-0.5,-1.0,,0.0,0.0,0.0,0.0
2016-01-08,cluster_technology_software-application,IDCC,OPEN_SHORT,13098649,38.17,-0.5,-1.0,,0.0,0.0,0.0,0.0
2016-01-08,cluster_technology_software-application,NICE,OPEN_LONG,9112794,54.87,0.5,1.0,,0.0,0.0,1.0,0.0
2016-01-11,cluster_technology_software-application,IDCC,OPEN_LONG,13121598,38.11,0.5,1.0,,0.0,0.0,1.0,0.0
2016-01-11,cluster_technology_software-application,NICE,OPEN_SHORT,8970660,55.74,-0.5,-1.0,,0.0,0.0,0.0,0.0
2016-01-12,cluster_technology_software-application,IDCC,HOLD_LONG,13021779,38.4,0.5,1.0,,0.0,0.0,1.0,0.0
2016-01-12,cluster_technology_software-application,NICE,HOLD_SHORT,8688834,57.55,-0.5,-1.0,,0.0,0.0,0.0,0.0
2016-01-13,cluster_technology_software-application,IDCC,OPEN_SHORT,13234638,37.78,-0.5,-1.0,,0.0,0.0,0.0,0.0
2016-01-13,cluster_technology_software-application,NICE,OPEN_LONG,9089881,55.01,0.5,1.0,,0.0,0.0,1.0,0.0
2016-01-14,cluster_technology_software-application,IDCC,OPEN_LONG,13325887,37.52,0.5,1.0,,0.0,0.0,1.0,0.0
2016-01-14,cluster_technology_software-application,NICE,OPEN_SHORT,8915353,56.08,-0.5,-1.0,,0.0,0.0,0.0,0.0
2016-01-15,cluster_technology_software-application,IDCC,HOLD_LONG,13610450,36.74,0.5,1.0,,0.0,0.0,1.0,0.0
2016-01-15,cluster_technology_software-application,NICE,HOLD_SHORT,8942130,55.92,-0.5,-1.0,,0.0,0.0,0.0,0.0
2016-01-19,cluster_technology_software-application,IDCC,HOLD_LONG,13872006,36.04,0.5,1.0,,0.0,0.0,1.0,0.0
2016-01-19,cluster_technology_software-application,NICE,HOLD_SHORT,8823650,56.67,-0.5,-1.0,,0.0,0.0,0.0,0.0
2016-01-20,cluster_technology_software-application,IDCC,OPEN_SHORT,13442500,37.2,-0.5,-1.0,,0.0,0.0,0.0,0.0
2016-01-20,cluster_technology_software-application,NICE,OPEN_LONG,8854524,56.47,0.5,1.0,,0.0,0.0,1.0,0.0
2016-01-21,cluster_technology_software-application,IDCC,OPEN_LONG,14416074,34.68,0.5,1.0,,0.0,0.0,1.0,0.0
2016-01-21,cluster_technology_software-application,NICE,OPEN_SHORT,8871597,56.36,-0.5,-1.0,,0.0,0.0,0.0,0.0
2016-01-22,cluster_technology_software-application,IDCC,OPEN_SHORT,13952771,35.84,-0.5,-1.0,,0.0,0.0,0.0,0.0
2016-01-22,cluster_technology_software-application,NICE,OPEN_LONG,8768617,57.02,0.5,1.0,,0.0,0.0,1.0,0.0
2016-01-25,cluster_technology_software-application,IDCC,HOLD_SHORT,14021340,35.66,-0.5,-1.0,,0.0,0.0,0.0,0.0
2016-01-25,cluster_technology_software-application,NICE,HOLD_LONG,8835974,56.59,0.5,1.0,,0.0,0.0,1.0,0.0
2016-01-26,cluster_technology_software-application,IDCC,HOLD_SHORT,13694449,36.51,-0.5,-1.0,,0.0,0.0,0.0,0.0
2016-01-26,cluster_technology_software-application,NICE,HOLD_LONG,8682872,57.58,0.5,1.0,,0.0,0.0,1.0,0.0
2016-01-27,cluster_technology_software-application,IDCC,HOLD_SHORT,13881653,36.02,-0.5,-1.0,,0.0,0.0,0.0,0.0
2016-01-27,cluster_technology_software-application,NICE,HOLD_LONG,8805229,56.78,0.5,1.0,,0.0,0.0,1.0,0.0
2016-01-28,cluster_technology_software-application,IDCC,OPEN_LONG,13688189,36.53,0.5,1.0,,0.0,0.0,1.0,0.0
2016-01-28,cluster_technology_software-application,NICE,OPEN_SHORT,8639886,57.87,-0.5,-1.0,,0.0,0.0,0.0,0.0
2016-01-29,cluster_technology_software-application,IDCC,HOLD_LONG,13302223,37.59,0.5,1.0,,0.0,0.0,1.0,0.0
2016-01-29,cluster_technology_software-application,NICE,HOLD_SHORT,8361549,59.8,-0.5,-1.0,,0.0,0.0,0.0,0.0
2016-02-01,cluster_technology_software-application,IDCC,HOLD_LONG,13430442,37.23,0.5,1.0,,0.0,0.0,1.0,0.0
2016-02-01,cluster_technology_software-application,NICE,HOLD_SHORT,8117475,61.6,-0.5,-1.0,,0.0,0.0,0.0,0.0
2016-02-02,cluster_technology_software-application,IDCC,HOLD_LONG,13719540,36.44,0.5,1.0,,0.0,0.0,1.0,0.0
2016-02-02,cluster_technology_software-application,NICE,HOLD_SHORT,8116174,61.61,-0.5,-1.0,,0.0,0.0,0.0,0.0
2016-02-03,cluster_technology_software-application,IDCC,OPEN_SHORT,13632133,36.68,-0.5,-1.0,,0.0,0.0,0.0,0.0
2016-02-03,cluster_technology_software-application,NICE,OPEN_LONG,8374001,59.71,0.5,1.0,,0.0,0.0,1.0,0.0
2016-02-04,cluster_technology_software-application,IDCC,OPEN_LONG,13685065,36.54,0.5,1.0,0.7275,0.0,0.0,0.0,0.0
2016-02-04,cluster_technology_software-application,NICE,OPEN_SHORT,8431195,59.3,-0.5,-1.0,-0.7275,0.0,0.0,1.0,0.0
2016-02-05,cluster_technology_software-application,IDCC,OPEN_SHORT,14127142,35.39,-0.5,-1.0,0.8613,0.0,0.0,0.0,0.0
2016-02-05,cluster_technology_software-application,NICE,OPEN_LONG,8780787,56.94,0.5,1.0,-0.8613,1.0,0.0,1.0,0.0
2016-02-08,cluster_technology_software-application,IDCC,HOLD_SHORT,14064133,35.55,-0.5,-1.0,0.7611,0.0,0.0,0.0,0.0
2016-02-08,cluster_technology_software-application,NICE,HOLD_LONG,9020220,55.43,0.5,1.0,-0.7611,1.0,0.0,1.0,0.0
2016-02-09,cluster_technology_software-application,IDCC,HOLD_SHORT,14100543,35.46,-0.5,-1.0,0.7215,0.0,0.0,0.0,0.0
2016-02-09,cluster_technology_software-application,NICE,HOLD_LONG,9237536,54.13,0.5,1.0,-0.7215,1.0,0.0,1.0,0.0
2016-02-10,cluster_technology_software-application,IDCC,HOLD_SHORT,14097228,35.47,-0.5,-1.0,0.6892,0.0,0.0,0.0,0.0
2016-02-10,cluster_technology_software-application,NICE,HOLD_LONG,9276477,53.9,0.5,1.0,-0.6892,1.0,0.0,1.0,0.0
2016-02-11,cluster_technology_software-application,IDCC,HOLD_SHORT,14037769,35.62,-0.5,-1.0,0.684,0.0,0.0,1.0,0.0
2016-02-11,cluster_technology_software-application,NICE,HOLD_LONG,8986587,55.64,0.5,1.0,-0.684,1.0,0.0,0.0,0.0
2016-02-12,cluster_technology_software-application,IDCC,HOLD_SHORT,13878437,36.03,-0.5,-1.0,0.6018,0.0,0.0,1.0,0.0
2016-02-12,cluster_technology_software-application,NICE,HOLD_LONG,8870042,56.37,0.5,1.0,-0.6018,1.0,0.0,0.0,0.0
2016-02-16,cluster_technology_software-application,IDCC,HOLD_SHORT,13518326,36.99,-0.5,-1.0,0.4534,0.0,0.0,1.0,0.0
2016-02-16,cluster_technology_software-application,NICE,HOLD_LONG,8545071,58.51,0.5,1.0,-0.4534,1.0,0.0,0.0,0.0
2016-02-17,cluster_technology_software-application,IDCC,HOLD_SHORT,13355599,37.44,-0.5,-1.0,0.3664,0.0,0.0,0.0,0.0
2016-02-17,cluster_technology_software-application,NICE,HOLD_LONG,8462206,59.09,0.5,1.0,-0.3664,1.0,0.0,1.0,0.0
2016-02-18,cluster_technology_software-application,IDCC,HOLD_SHORT,12523666,39.92,-0.5,-1.0,-0.1401,0.0,0.0,0.0,0.0
2016-02-18,cluster_technology_software-application,NICE,HOLD_LONG,8562418,58.39,0.5,1.0,0.1401,1.0,0.0,1.0,0.0
2016-02-19,cluster_technology_software-application,IDCC,HOLD_SHORT,12534145,39.89,-0.5,-1.0,-0.1297,0.0,0.0,1.0,0.0
2016-02-19,cluster_technology_software-application,NICE,HOLD_LONG,8483483,58.94,0.5,1.0,0.1297,1.0,0.0,0.0,0.0
2016-02-22,cluster_technology_software-application,IDCC,HOLD_SHORT,12111021,41.28,-0.5,-1.0,-0.3774,0.0,0.0,0.0,0.0
2016-02-22,cluster_technology_software-application,NICE,HOLD_LONG,8337747,59.97,0.5,1.0,0.3774,1.0,0.0,1.0,0.0
2016-02-23,cluster_technology_software-application,IDCC,OPEN_LONG,11885184,42.07,0.5,1.0,-0.5385,1.0,0.0,0.0,0.0
2016-02-23,cluster_technology_software-application,NICE,OPEN_SHORT,8384838,59.63,-0.5,-1.0,0.5385,0.0,0.0,1.0,0.0
2016-02-24,cluster_technology_software-application,IDCC,HOLD_LONG,11667616,42.85,0.5,1.0,-0.6853,1.0,0.0,0.0,0.0
2016-02-24,cluster_technology_software-application,NICE,HOLD_SHORT,8384838,59.63,-0.5,-1.0,0.6853,0.0,0.0,1.0,0.0
2016-02-25,cluster_technology_software-application,IDCC,OPEN_SHORT,11999442,41.67,-0.5,-1.0,-0.46,0.0,0.0,1.0,0.0
2016-02-25,cluster_technology_software-application,NICE,OPEN_LONG,8295271,60.28,0.5,1.0,0.46,1.0,0.0,0.0,0.0
2016-02-26,cluster_technology_software-application,IDCC,HOLD_SHORT,11939661,41.88,-0.5,-1.0,-0.5033,0.0,0.0,1.0,0.0
2016-02-26,cluster_technology_software-application,NICE,HOLD_LONG,8245136,60.64,0.5,1.0,0.5033,1.0,0.0,0.0,0.0
2016-02-29,cluster_technology_software-application,IDCC,HOLD_SHORT,12047702,41.5,-0.5,-1.0,-0.4831,0.0,0.0,0.0,0.0
2016-02-29,cluster_technology_software-application,NICE,HOLD_LONG,8424020,59.35,0.5,1.0,0.4831,1.0,0.0,1.0,0.0
2016-03-01,cluster_technology_software-application,IDCC,HOLD_SHORT,11663075,42.87,-0.5,-1.0,-0.6814,0.0,0.0,1.0,0.0
2016-03-01,cluster_technology_software-application,NICE,HOLD_LONG,8089218,61.81,0.5,1.0,0.6814,1.0,0.0,0.0,0.0
2016-03-02,cluster_technology_software-application,IDCC,OPEN_LONG,11414214,43.81,0.5,1.0,-0.8674,1.0,0.0,0.0,0.0
2016-03-02,cluster_technology_software-application,NICE,OPEN_SHORT,8188956,61.06,-0.5,-1.0,0.8674,0.0,0.0,1.0,0.0
2016-03-03,cluster_technology_software-application,IDCC,OPEN_SHORT,11280966,44.32,-0.5,-1.0,-0.965,1.0,0.0,0.0,0.0
2016-03-03,cluster_technology_software-application,NICE,OPEN_LONG,8255925,60.56,0.5,1.0,0.965,0.0,0.0,1.0,0.0
2016-03-04,cluster_technology_software-application,IDCC,HOLD_SHORT,11196638,44.66,-0.5,-1.0,-0.9816,0.0,0.0,1.0,0.0
2016-03-04,cluster_technology_software-application,NICE,HOLD_LONG,8130915,61.49,0.5,1.0,0.9816,1.0,0.0,0.0,0.0
2016-03-07,cluster_technology_software-application,IDCC,HOLD_SHORT,11007387,45.42,-0.5,-1.0,-1.0,1.0,0.0,0.0,0.0
2016-03-07,cluster_technology_software-application,NICE,HOLD_LONG,8307559,60.19,0.5,1.0,1.0,0.0,0.0,1.0,0.0
2016-03-08,cluster_technology_software-application,IDCC,OPEN_LONG,11315053,44.19,0.5,1.0,-0.902,1.0,0.0,1.0,0.0
2016-03-08,cluster_technology_software-application,NICE,OPEN_SHORT,8436690,59.26,-0.5,-1.0,0.902,0.0,0.0,0.0,0.0
2016-03-09,cluster_technology_software-application,IDCC,HOLD_LONG,11310780,44.21,0.5,1.0,-0.8652,1.0,0.0,1.0,0.0
2016-03-09,cluster_technology_software-application,NICE,HOLD_SHORT,8369544,59.74,-0.5,-1.0,0.8652,0.0,0.0,0.0,0.0
2016-03-10,cluster_technology_software-application,IDCC,OPEN_SHORT,11499658,43.48,-0.5,-1.0,-0.7441,0.0,0.0,1.0,0.0
2016-03-10,cluster_technology_software-application,NICE,OPEN_LONG,8464987,59.07,0.5,1.0,0.7441,1.0,0.0,0.0,0.0
2016-03-11,cluster_technology_software-application,IDCC,OPEN_LONG,11360110,44.01,0.5,1.0,-0.7843,1.0,0.0,1.0,0.0
2016-03-11,cluster_technology_software-application,NICE,OPEN_SHORT,8344639,59.92,-0.5,-1.0,0.7843,0.0,0.0,0.0,0.0
2016-03-14,cluster_technology_software-application,IDCC,HOLD_LONG,11414214,43.81,0.5,1.0,-0.7126,1.0,0.0,1.0,0.0
2016-03-14,cluster_technology_software-application,NICE,HOLD_SHORT,8264035,60.5,-0.5,-1.0,0.7126,0.0,0.0,0.0,0.0
2016-03-15,cluster_technology_software-application,IDCC,HOLD_LONG,11471037,43.59,0.5,1.0,-0.64,1.0,0.0,1.0,0.0
2016-03-15,cluster_technology_software-application,NICE,HOLD_SHORT,8149294,61.36,-0.5,-1.0,0.64,0.0,0.0,0.0,0.0
2016-03-16,cluster_technology_software-application,IDCC,HOLD_LONG,11274594,44.35,0.5,1.0,-0.7102,1.0,0.0,0.0,0.0
2016-03-16,cluster_technology_software-application,NICE,HOLD_SHORT,8010907,62.41,-0.5,-1.0,0.7102,0.0,0.0,1.0,0.0
2016-03-17,cluster_technology_software-application,IDCC,HOLD_LONG,11211305,44.6,0.5,1.0,-0.6892,1.0,0.0,1.0,0.0
2016-03-17,cluster_technology_software-application,NICE,HOLD_SHORT,7820999,63.93,-0.5,-1.0,0.6892,0.0,0.0,0.0,0.0
2016-03-18,cluster_technology_software-application,IDCC,OPEN_SHORT,11128009,44.93,-0.5,-1.0,-0.7062,0.0,0.0,0.0,0.0
2016-03-18,cluster_technology_software-application,NICE,OPEN_LONG,7774021,64.32,0.5,1.0,0.7062,1.0,0.0,1.0,0.0
2016-03-21,cluster_technology_software-application,IDCC,HOLD_SHORT,11097093,45.06,-0.5,-1.0,-0.7257,0.0,0.0,0.0,0.0
2016-03-21,cluster_technology_software-application,NICE,HOLD_LONG,7909232,63.22,0.5,1.0,0.7257,1.0,0.0,1.0,0.0
2016-03-22,cluster_technology_software-application,IDCC,OPEN_LONG,11119749,44.97,0.5,1.0,-0.6851,1.0,0.0,1.0,0.0
2016-03-22,cluster_technology_software-application,NICE,OPEN_SHORT,7880830,63.45,-0.5,-1.0,0.6851,0.0,0.0,0.0,0.0
2016-03-23,cluster_technology_software-application,IDCC,OPEN_SHORT,11188274,44.69,-0.5,-1.0,-0.6108,0.0,0.0,1.0,0.0
2016-03-23,cluster_technology_software-application,NICE,OPEN_LONG,7784813,64.23,0.5,1.0,0.6108,1.0,0.0,0.0,0.0
2016-03-24,cluster_technology_software-application,IDCC,HOLD_SHORT,11186185,44.7,-0.5,-1.0,-0.5966,0.0,0.0,1.0,0.0
2016-03-24,cluster_technology_software-application,NICE,HOLD_LONG,7772825,64.33,0.5,1.0,0.5966,1.0,0.0,0.0,0.0
2016-03-28,cluster_technology_software-application,IDCC,HOLD_SHORT,11283090,44.31,-0.5,-1.0,-0.5373,0.0,0.0,1.0,0.0
2016-03-28,cluster_technology_software-application,NICE,HOLD_LONG,7783612,64.24,0.5,1.0,0.5373,1.0,0.0,0.0,0.0
2016-03-29,cluster_technology_software-application,IDCC,HOLD_SHORT,10985186,45.52,-0.5,-1.0,-0.6848,0.0,0.0,0.0,0.0
2016-03-29,cluster_technology_software-application,NICE,HOLD_LONG,7763261,64.41,0.5,1.0,0.6848,1.0,0.0,1.0,0.0
2016-03-30,cluster_technology_software-application,IDCC,HOLD_SHORT,10907193,45.84,-0.5,-1.0,-0.6895,0.0,0.0,1.0,0.0
2016-03-30,cluster_technology_software-application,NICE,HOLD_LONG,7650307,65.36,0.5,1.0,0.6895,1.0,0.0,0.0,0.0
2016-03-31,cluster_technology_software-application,IDCC,HOLD_SHORT,10766077,46.44,-0.5,-1.0,-0.7646,0.0,0.0,0.0,0.0
2016-03-31,cluster_technology_software-application,NICE,HOLD_LONG,7790820,64.18,0.5,1.0,0.7646,1.0,0.0,1.0,0.0
2016-04-01,cluster_technology_software-application,IDCC,OPEN_LONG,10816609,46.23,0.5,1.0,-0.7193,1.0,0.0,0.0,0.0
2016-04-01,cluster_technology_software-application,NICE,OPEN_SHORT,7834350,63.82,-0.5,-1.0,0.7193,0.0,0.0,1.0,0.0
2016-04-04,cluster_technology_software-application,IDCC,HOLD_LONG,10838135,46.13,0.5,1.0,-0.6914,1.0,0.0,0.0,0.0
2016-04-04,cluster_technology_software-application,NICE,HOLD_SHORT,7882062,63.44,-0.5,-1.0,0.6914,0.0,0.0,1.0,0.0
2016-04-05,cluster_technology_software-application,IDCC,HOLD_LONG,10987201,45.51,0.5,1.0,-0.6178,1.0,0.0,0.0,0.0
2016-04-05,cluster_technology_software-application,NICE,HOLD_SHORT,8047946,62.13,-0.5,-1.0,0.6178,0.0,0.0,1.0,0.0
2016-04-06,cluster_technology_software-application,IDCC,HOLD_LONG,10909181,45.83,0.5,1.0,-0.6303,1.0,0.0,0.0,0.0
2016-04-06,cluster_technology_software-application,NICE,HOLD_SHORT,8012179,62.4,-0.5,-1.0,0.6303,0.0,0.0,1.0,0.0
2016-04-07,cluster_technology_software-application,IDCC,HOLD_LONG,11163260,44.79,0.5,1.0,-0.5017,1.0,0.0,1.0,0.0
2016-04-07,cluster_technology_software-application,NICE,HOLD_SHORT,8119145,61.58,-0.5,-1.0,0.5017,0.0,0.0,0.0,0.0
2016-04-08,cluster_technology_software-application,IDCC,HOLD_LONG,11056137,45.22,0.5,1.0,-0.5468,1.0,0.0,0.0,0.0
2016-04-08,cluster_technology_software-application,NICE,HOLD_SHORT,8187627,61.07,-0.5,-1.0,0.5468,0.0,0.0,1.0,0.0
