Date,ticker,Open,High,Low,Close,Volume
2015-11-09,MTSI,33.75,34.599998474121094,33.459999084472656,34.5099983215332,310600
2015-11-09,POWI,23.930791984493247,24.13116509678316,23.27502969916431,23.28413772583008,577600
2015-11-10,MTSI,34.119998931884766,34.40999984741211,33.130001068115234,33.4900016784668,225800
2015-11-10,POWI,23.05188573273032,23.234042778602365,22.77865190110058,22.897052764892575,328200
2015-11-11,MTSI,33.470001220703125,34.209999084472656,33.040000915527344,33.09000015258789,208900
2015-11-11,POWI,22.897052777995924,23.23859593631772,22.897052777995924,23.010900497436523,234400
2015-11-12,MTSI,32.970001220703125,33.06999969482422,32.13999938964844,32.209999084472656,272500
2015-11-12,POWI,22.874286656008504,22.983581245719908,22.58283673301619,22.64659118652344,279000
2015-11-13,MTSI,32.0,32.459999084472656,31.809999465942383,32.099998474121094,278100
2015-11-13,POWI,22.53729180231695,23.051882163447974,22.437105268882064,22.81507873535156,397200
2015-11-16,MTSI,31.950000762939453,32.310001373291016,30.82999992370605,31.540000915527344,487800
2015-11-16,POWI,22.75588403361797,22.965363432579707,20.875119113287912,22.910717010498047,191200
2015-11-17,MTSI,31.600000381469727,32.7400016784668,31.170000076293945,31.540000915527344,523000
2015-11-17,POWI,22.897058199254847,23.31146392664893,22.81053453737828,22.86518096923828,256200
2015-11-18,MTSI,32.27000045776367,33.060001373291016,29.8700008392334,32.79999923706055,1118800
2015-11-18,POWI,22.997240261132955,23.502724433930165,22.746775615625605,23.489063262939453,209800
2015-11-19,MTSI,32.83000183105469,36.2599983215332,32.599998474121094,35.75,524000
2015-11-19,POWI,23.525490080213068,23.593799399212376,23.161177765632434,23.44351959228516,193800
2015-11-20,MTSI,36.02999877929688,38.59000015258789,35.900001525878906,37.16999816894531,1051600
2015-11-20,POWI,23.53916021370185,23.985443186171032,23.443528520425343,23.60746955871582,146400
2015-11-23,MTSI,36.4900016784668,36.70000076293945,35.220001220703125,35.849998474121094,494200
2015-11-23,POWI,22.6648052051842,23.238596972388297,22.282276781321997,22.91526985168457,336000
2015-11-24,MTSI,35.599998474121094,36.20000076293945,34.95000076293945,35.36000061035156,482900
2015-11-24,POWI,22.88794884151487,23.23860008850641,22.669361389593917,23.12019920349121,247800
2015-11-25,MTSI,35.290000915527344,36.63999938964844,35.06999969482422,36.58000183105469,286100
2015-11-25,POWI,23.065421779110963,23.298222385969936,22.98325706390125,23.184104919433597,200000
2015-11-27,MTSI,36.52000045776367,36.7599983215332,36.25,36.31999969482422,96400
2015-11-27,POWI,23.13846094896299,23.44886065172215,23.088250717562097,23.371261596679688,122000
2015-11-30,MTSI,36.66999816894531,37.09999847412109,36.31999969482422,36.95000076293945,229500
2015-11-30,POWI,23.421470053027058,23.71361049616509,23.35299887485028,23.5994930267334,368600
2015-12-01,MTSI,37.290000915527344,37.290000915527344,35.95000076293945,36.72999954223633,227200
2015-12-01,POWI,23.66795679196166,23.955533233578787,23.531016209718167,23.6816520690918,220800
2015-12-02,MTSI,36.77000045776367,36.900001525878906,36.41999816894531,36.65999984741211,210800
2015-12-02,POWI,23.704477575593582,23.896194061614136,23.535584232009647,23.58579444885254,156800
2015-12-03,MTSI,37.470001220703125,38.25,36.470001220703125,36.70000076293945,482500
2015-12-03,POWI,23.782077902481326,23.950972996551563,23.097373144352755,23.170408248901367,202000
2015-12-04,MTSI,36.70000076293945,37.310001373291016,36.209999084472656,36.5099983215332,392100
2015-12-04,POWI,23.147585843689637,23.823161017640416,23.10193955487586,23.791208267211918,373200
2015-12-07,MTSI,36.34999847412109,36.52000045776367,34.91999816894531,35.13999938964844,379800
2015-12-07,POWI,23.772946029815063,23.772946029815063,23.088241387130907,23.270828247070312,337000
2015-12-08,MTSI,34.56999969482422,35.61000061035156,34.29999923706055,35.43000030517578,229400
2015-12-08,POWI,23.05629427493669,23.088248770471044,22.71394184411448,22.901094436645508,185000
2015-12-09,MTSI,35.34000015258789,36.25,35.04999923706055,35.88999938964844,640100
2015-12-09,POWI,22.837184954644947,22.910220057527606,22.30311609130816,22.408103942871094,293600
2015-12-10,MTSI,35.77000045776367,38.08000183105469,35.5099983215332,37.34000015258789,502800
2015-12-10,POWI,22.36702463861483,22.84175374273283,21.714272555776187,22.604389190673828,367200
2015-12-11,MTSI,36.58000183105469,37.84000015258789,36.41999816894531,36.81999969482422,315500
2015-12-11,POWI,22.157046400291872,22.63633938292508,21.79643480961485,21.88316345214844,328000
2015-12-14,MTSI,36.91999816894531,37.84000015258789,36.13999938964844,37.13999938964844,502600
2015-12-14,POWI,21.860337731319767,21.860337731319767,21.266927358908188,21.4677734375,342400
2015-12-15,MTSI,37.43999862670898,38.400001525878906,36.7599983215332,37.470001220703125,660900
2015-12-15,POWI,21.59102609812491,22.115967183931108,21.234980130430493,21.52712059020996,258400
2015-12-16,MTSI,37.619998931884766,37.619998931884766,36.15999984741211,36.970001220703125,432200
2015-12-16,POWI,21.622976806549804,21.97902448185662,21.102601444133292,21.8740348815918,349200
2015-12-17,MTSI,37.59000015258789,38.63999938964844,37.09000015258789,38.040000915527344,313700
2015-12-17,POWI,21.96532358702872,22.170735320024946,21.62753695169616,21.832948684692383,409200
2015-12-18,MTSI,38.209999084472656,39.470001220703125,38.06999969482422,38.7400016784668,616200
2015-12-18,POWI,21.832955327272884,22.33963543442692,21.50429645448591,21.6184139251709,1051800
2015-12-21,MTSI,40.119998931884766,40.290000915527344,38.5,38.970001220703125,475000
2015-12-21,POWI,21.82838373114009,22.09770095854094,21.714266291415893,22.06574821472168,298400
2015-12-22,MTSI,39.09999847412109,40.09999847412109,38.93999862670898,39.77000045776367,303300
2015-12-22,POWI,22.05662084791812,22.59069142547404,21.755350846138462,22.517656326293945,326600
2015-12-23,MTSI,39.95000076293945,40.54999923706055,39.630001068115234,39.95000076293945,444300
2015-12-23,POWI,22.57699351860228,22.57699351860228,22.266593947903115,22.490264892578125,199000
