Date,Adj Close,Close,High,Low,Open,Volume,Symbol,Security Name
9/5/2017,215.6290436,246.0599976,247.5200043,244.9499969,247.2599945,91398800,SPY,SPDR S&P 500 ETF Trust
9/6/2017,216.3650818,246.8999939,247.2799988,246.2299957,246.8399963,57916900,SPY,SPDR S&P 500 ETF Trust
9/7/2017,216.3388977,246.8699951,247.2700043,246.3999939,247.25,58034700,SPY,SPDR S&P 500 ETF Trust
9/8/2017,216.0847168,246.5800018,247.1100006,246.3000031,246.5399933,63832800,SPY,SPDR S&P 500 ETF Trust
9/11/2017,218.389389,249.2100067,249.3000031,248.0200043,248.0399933,71364800,SPY,SPDR S&P 500 ETF Trust
9/12/2017,219.1255798,250.0500031,250.0899963,249.4199982,249.6300049,56896000,SPY,SPDR S&P 500 ETF Trust
9/13/2017,219.2307434,250.1699982,250.2100067,249.5899963,249.7200012,59228000,SPY,SPDR S&P 500 ETF Trust
9/14/2017,219.1605835,250.0899963,250.3200073,249.6000061,249.8000031,95446300,SPY,SPDR S&P 500 ETF Trust
9/15/2017,219.4556732,249.1900024,249.2899933,248.5700073,248.6900024,95432400,SPY,SPDR S&P 500 ETF Trust
9/18/2017,219.922348,249.7200012,250.1199951,249.2799988,249.6100006,46235200,SPY,SPDR S&P 500 ETF Trust
9/19/2017,220.1425323,249.9700012,250.0700073,249.6000061,250,47108100,SPY,SPDR S&P 500 ETF Trust
9/20/2017,220.2218323,250.0599976,250.1900024,248.9199982,250.0700073,59574100,SPY,SPDR S&P 500 ETF Trust
9/21/2017,219.6317596,249.3899994,249.9799957,249.1900024,249.8800049,48211400,SPY,SPDR S&P 500 ETF Trust
9/22/2017,219.6758118,249.4400024,249.6300049,249.0200043,249.0500031,51214000,SPY,SPDR S&P 500 ETF Trust
9/25/2017,219.2266541,248.9299927,249.5500031,248.0800018,249.1499939,57064400,SPY,SPDR S&P 500 ETF Trust
9/26/2017,219.3587799,249.0800018,249.6999969,248.8099976,249.4199982,54082000,SPY,SPDR S&P 500 ETF Trust
9/27/2017,220.2130432,250.0500031,250.4900055,248.8699951,249.8800049,81001400,SPY,SPDR S&P 500 ETF Trust
9/28/2017,220.4772186,250.3500061,250.4400024,249.6300049,249.7299957,44778800,SPY,SPDR S&P 500 ETF Trust
9/29/2017,221.2521667,251.2299957,251.3200073,250.1300049,250.3399963,85578000,SPY,SPDR S&P 500 ETF Trust
10/2/2017,222.2121277,252.3200073,252.3200073,251.2899933,251.4900055,59023000,SPY,SPDR S&P 500 ETF Trust
10/3/2017,222.6877441,252.8600006,252.8899994,252.2299957,252.3200073,66810200,SPY,SPDR S&P 500 ETF Trust
10/4/2017,222.9519348,253.1600037,253.4400024,252.5599976,252.6900024,55953600,SPY,SPDR S&P 500 ETF Trust
10/5/2017,224.2729034,254.6600037,254.6799927,253.1999969,253.5399933,63522800,SPY,SPDR S&P 500 ETF Trust
10/6/2017,224.0175629,254.3699951,254.6999969,253.8500061,254.1499939,80646000,SPY,SPDR S&P 500 ETF Trust
10/9/2017,223.6476593,253.9499969,254.6999969,253.6499939,254.6300049,35803100,SPY,SPDR S&P 500 ETF Trust
10/10/2017,224.2377014,254.6199951,255.0500031,253.9799957,254.6000061,43057400,SPY,SPDR S&P 500 ETF Trust
10/11/2017,224.5899506,255.0200043,255.0200043,254.3200073,254.5099945,47674300,SPY,SPDR S&P 500 ETF Trust
10/12/2017,224.2553253,254.6399994,255.0599976,254.3699951,254.6600037,47065100,SPY,SPDR S&P 500 ETF Trust
10/13/2017,224.5283356,254.9499969,255.2700043,254.6399994,255.1399994,54800400,SPY,SPDR S&P 500 ETF Trust
10/16/2017,224.8277588,255.2899933,255.5099945,254.8200073,255.2100067,38221700,SPY,SPDR S&P 500 ETF Trust
10/17/2017,224.9862518,255.4700012,255.5200043,254.9799957,255.2299957,31561000,SPY,SPDR S&P 500 ETF Trust
10/18/2017,225.2064972,255.7200012,255.9499969,255.5,255.8999939,40888300,SPY,SPDR S&P 500 ETF Trust
10/19/2017,225.2680969,255.7899933,255.8300018,254.3500061,254.8300018,61903800,SPY,SPDR S&P 500 ETF Trust
10/20/2017,226.4306335,257.1099854,257.1400146,255.7700043,256.7000122,89176400,SPY,SPDR S&P 500 ETF Trust
10/23/2017,225.5498505,256.1099854,257.5100098,256.019989,257.480011,63915300,SPY,SPDR S&P 500 ETF Trust
10/24/2017,225.9462128,256.5599976,256.8299866,256.1499939,256.6000061,66935900,SPY,SPDR S&P 500 ETF Trust
10/25/2017,224.8277588,255.2899933,256.3099976,254,256.1799927,103715300,SPY,SPDR S&P 500 ETF Trust
10/26/2017,225.1183624,255.6199951,256.2999878,255.4799957,255.9900055,69798000,SPY,SPDR S&P 500 ETF Trust
10/27/2017,226.9589996,257.7099915,257.8900146,255.6300049,256.4700012,85562500,SPY,SPDR S&P 500 ETF Trust
10/30/2017,226.1135559,256.75,257.6000061,256.4100037,256.4700012,54285700,SPY,SPDR S&P 500 ETF Trust
10/31/2017,226.4657898,257.1499939,257.4400024,256.8099976,257.1799927,60304800,SPY,SPDR S&P 500 ETF Trust
11/1/2017,226.7652435,257.4899902,258.4299927,257.0700073,258.0400085,54202700,SPY,SPDR S&P 500 ETF Trust
11/2/2017,226.8532867,257.5899963,257.75,256.1900024,257.4100037,56449500,SPY,SPDR S&P 500 ETF Trust
11/3/2017,227.610733,258.4500122,258.5,257.2999878,257.769989,59589700,SPY,SPDR S&P 500 ETF Trust
11/6/2017,227.9629517,258.8500061,259,258.2200012,258.2999878,49652600,SPY,SPDR S&P 500 ETF Trust
11/7/2017,227.8044739,258.6700134,259.3500061,258.0899963,258.9700012,57502200,SPY,SPDR S&P 500 ETF Trust
11/8/2017,228.1919403,259.1099854,259.2200012,258.1499939,258.4700012,50469600,SPY,SPDR S&P 500 ETF Trust
11/9/2017,227.3641205,258.1700134,258.3900146,256.3599854,257.730011,95085500,SPY,SPDR S&P 500 ETF Trust
11/10/2017,227.2937012,258.0899963,258.2900085,257.3699951,257.730011,59984700,SPY,SPDR S&P 500 ETF Trust
11/13/2017,227.5050201,258.3299866,258.5899963,257.269989,257.3099976,50228600,SPY,SPDR S&P 500 ETF Trust
11/14/2017,226.9766235,257.730011,257.8500061,256.519989,257.4100037,61315200,SPY,SPDR S&P 500 ETF Trust
11/15/2017,225.8405304,256.4400024,257.2200012,255.6300049,256.6199951,80811500,SPY,SPDR S&P 500 ETF Trust
11/16/2017,227.7604218,258.6199951,259.0400085,257.4700012,257.519989,67777000,SPY,SPDR S&P 500 ETF Trust
11/17/2017,227.0910797,257.8599854,258.5899963,257.769989,258.2200012,75756800,SPY,SPDR S&P 500 ETF Trust
11/20/2017,227.4785461,258.2999878,258.519989,257.8599854,258.1400146,48075500,SPY,SPDR S&P 500 ETF Trust
11/21/2017,228.9669342,259.9899902,260.2000122,258.2600098,259.1799927,69176800,SPY,SPDR S&P 500 ETF Trust
11/22/2017,228.764389,259.7600098,260.1499939,259.5700073,260,45033400,SPY,SPDR S&P 500 ETF Trust
11/24/2017,229.2927704,260.3599854,260.480011,260.1600037,260.3200073,27856500,SPY,SPDR S&P 500 ETF Trust
11/27/2017,229.178299,260.230011,260.75,260,260.4100037,52274900,SPY,SPDR S&P 500 ETF Trust
11/28/2017,231.5032349,262.8699951,262.8999939,260.6499939,260.7600098,98971700,SPY,SPDR S&P 500 ETF Trust
11/29/2017,231.3623657,262.7099915,263.6300049,262.2000122,263.019989,77512100,SPY,SPDR S&P 500 ETF Trust
11/30/2017,233.38797,265.0100098,266.0499878,263.6700134,263.7600098,127894400,SPY,SPDR S&P 500 ETF Trust
12/1/2017,232.9035339,264.4599915,265.3099976,260.7600098,264.7600098,164390900,SPY,SPDR S&P 500 ETF Trust
12/4/2017,232.6217499,264.1400146,266.7999878,264.0799866,266.3099976,94040600,SPY,SPDR S&P 500 ETF Trust
12/5/2017,231.785141,263.1900024,265.1499939,263.0400085,263.1900024,77994500,SPY,SPDR S&P 500 ETF Trust
12/6/2017,231.8291016,263.2399902,263.730011,262.7099915,263.2999878,75898600,SPY,SPDR S&P 500 ETF Trust
12/7/2017,232.5600891,264.0700073,264.4299927,262.9400024,264.0700073,77218600,SPY,SPDR S&P 500 ETF Trust
12/8/2017,233.8283081,265.5100098,265.519989,264.0299988,265.1600037,76563900,SPY,SPDR S&P 500 ETF Trust
12/11/2017,234.5328369,266.3099976,266.3800049,265.480011,266.3099976,83077500,SPY,SPDR S&P 500 ETF Trust
12/12/2017,234.946701,266.7799988,267.3200073,266.3500061,267.2099915,85195800,SPY,SPDR S&P 500 ETF Trust
12/13/2017,234.9203186,266.75,267.5599976,266.6499939,267.0599976,102905400,SPY,SPDR S&P 500 ETF Trust
12/14/2017,233.9603729,265.6600037,267.2200012,265.6000061,267.0899963,100666700,SPY,SPDR S&P 500 ETF Trust
12/15/2017,235.9085999,266.5100098,267.0400085,265.3900146,265.4500122,144610300,SPY,SPDR S&P 500 ETF Trust
12/18/2017,237.4046173,268.2000122,268.6000061,267.980011,268.1000061,83653600,SPY,SPDR S&P 500 ETF Trust
12/19/2017,236.4928741,267.1700134,268.5299988,267.0899963,268.480011,82382900,SPY,SPDR S&P 500 ETF Trust
12/20/2017,236.368988,267.0299988,268.3299866,266.6900024,268.269989,76751500,SPY,SPDR S&P 500 ETF Trust
12/21/2017,236.8557892,267.5799866,268.3900146,267.2999878,267.7399902,67032300,SPY,SPDR S&P 500 ETF Trust
12/22/2017,236.7938538,267.5100098,267.6400146,266.8999939,267.6000061,78720900,SPY,SPDR S&P 500 ETF Trust
12/26/2017,236.5105286,267.1900024,267.4400024,266.8900146,267.0499878,45244400,SPY,SPDR S&P 500 ETF Trust
12/27/2017,236.6256104,267.3200073,267.730011,267.0100098,267.3800049,57751000,SPY,SPDR S&P 500 ETF Trust
12/28/2017,237.1124878,267.8699951,267.9200134,267.4500122,267.8900146,45116100,SPY,SPDR S&P 500 ETF Trust
12/29/2017,236.2184296,266.8599854,268.5499878,266.6400146,268.5299988,96007400,SPY,SPDR S&P 500 ETF Trust
1/2/2018,237.9091187,268.769989,268.8099976,267.3999939,267.8399963,86655700,SPY,SPDR S&P 500 ETF Trust
1/3/2018,239.4139557,270.4700012,270.6400146,268.9599915,268.9599915,90070400,SPY,SPDR S&P 500 ETF Trust
1/4/2018,240.4230804,271.6099854,272.1600037,270.5400085,271.2000122,80636400,SPY,SPDR S&P 500 ETF Trust
1/5/2018,242.0253143,273.4200134,273.5599976,271.9500122,272.5100098,83524000,SPY,SPDR S&P 500 ETF Trust
1/8/2018,242.4678345,273.9200134,274.1000061,272.980011,273.3099976,57319200,SPY,SPDR S&P 500 ETF Trust
1/9/2018,243.0166321,274.5400085,275.25,274.0799866,274.3999939,57254000,SPY,SPDR S&P 500 ETF Trust
1/10/2018,242.6447906,274.1199951,274.4200134,272.9200134,273.6799927,69574300,SPY,SPDR S&P 500 ETF Trust
1/11/2018,244.4151764,276.1199951,276.1199951,274.5599976,274.75,62361500,SPY,SPDR S&P 500 ETF Trust
1/12/2018,246.0085449,277.9200134,278.1099854,276.0799866,276.4200134,90816100,SPY,SPDR S&P 500 ETF Trust
1/16/2018,245.1675873,276.9700012,280.0899963,276.1799927,279.3500061,106555100,SPY,SPDR S&P 500 ETF Trust
1/17/2018,247.5045013,279.6099854,280.0499878,276.9700012,278.0299988,113258800,SPY,SPDR S&P 500 ETF Trust
1/18/2018,247.0884094,279.1400146,279.9599915,278.5799866,279.480011,100728000,SPY,SPDR S&P 500 ETF Trust
1/19/2018,248.212616,280.4100037,280.4100037,279.1400146,279.7999878,140920100,SPY,SPDR S&P 500 ETF Trust
1/22/2018,250.2308807,282.6900024,282.6900024,280.1099854,280.1700134,91322400,SPY,SPDR S&P 500 ETF Trust
1/23/2018,250.7619171,283.2900085,283.6199951,282.3699951,282.7399902,97084700,SPY,SPDR S&P 500 ETF Trust
1/24/2018,250.6645355,283.1799927,284.7000122,281.8399963,284.019989,134816100,SPY,SPDR S&P 500 ETF Trust
1/25/2018,250.770752,283.2999878,284.269989,282.3999939,284.1600037,84587300,SPY,SPDR S&P 500 ETF Trust
1/26/2018,253.6741638,286.5799866,286.6300049,283.9599915,284.25,107743100,SPY,SPDR S&P 500 ETF Trust
1/29/2018,251.9923248,284.6799927,286.4299927,284.5,285.9299927,90118300,SPY,SPDR S&P 500 ETF Trust
1/30/2018,249.4077148,281.7600098,284.7399902,281.2200012,282.6000061,131796400,SPY,SPDR S&P 500 ETF Trust
1/31/2018,249.5315247,281.8999939,283.2999878,280.6799927,282.730011,108364800,SPY,SPDR S&P 500 ETF Trust
2/1/2018,249.24823,281.5799866,283.0599976,280.6799927,281.0700073,90102500,SPY,SPDR S&P 500 ETF Trust
2/2/2018,243.8221436,275.4500122,280.230011,275.4100037,280.0799866,173174800,SPY,SPDR S&P 500 ETF Trust
2/5/2018,233.6248779,263.9299927,275.8500061,263.3099976,273.4500122,294681800,SPY,SPDR S&P 500 ETF Trust
2/6/2018,238.227829,269.1300049,269.7000122,258.7000122,259.9400024,355026800,SPY,SPDR S&P 500 ETF Trust
2/7/2018,236.9354706,267.6700134,272.3599854,267.5799866,268.5,167376100,SPY,SPDR S&P 500 ETF Trust
2/8/2018,228.0483246,257.6300049,268.1700134,257.5899963,268.0100098,246449500,SPY,SPDR S&P 500 ETF Trust
2/9/2018,231.4738464,261.5,263.6099854,252.9199982,260.7999878,283565300,SPY,SPDR S&P 500 ETF Trust
2/12/2018,234.8729706,265.3399963,267.0100098,261.6600037,263.8299866,143736000,SPY,SPDR S&P 500 ETF Trust
2/13/2018,235.4572449,266,266.6199951,263.3099976,263.9700012,81223600,SPY,SPDR S&P 500 ETF Trust
2/14/2018,238.6349945,269.5899963,270,264.2999878,264.3099976,120735700,SPY,SPDR S&P 500 ETF Trust
2/15/2018,241.6800537,273.0299988,273.0400085,268.769989,271.5700073,111200300,SPY,SPDR S&P 500 ETF Trust
2/16/2018,241.7507782,273.1099854,275.3200073,272.269989,272.3200073,160420100,SPY,SPDR S&P 500 ETF Trust
2/20/2018,240.2371216,271.3999939,273.6700134,270.5,272.0299988,86369700,SPY,SPDR S&P 500 ETF Trust
2/21/2018,239.04216,270.0499878,274.7200012,269.9400024,271.8999939,98883700,SPY,SPDR S&P 500 ETF Trust
2/22/2018,239.352005,270.3999939,273.0499878,269.6400146,271.1000061,110511300,SPY,SPDR S&P 500 ETF Trust
2/23/2018,243.167099,274.7099915,274.7099915,271.25,271.7900085,92766400,SPY,SPDR S&P 500 ETF Trust
2/26/2018,245.99086,277.8999939,278.0100098,275.2600098,275.9299927,86491400,SPY,SPDR S&P 500 ETF Trust
2/27/2018,242.9192352,274.4299927,278.9200134,274.3599854,278.1099854,99099200,SPY,SPDR S&P 500 ETF Trust
2/28/2018,240.4584351,271.6499939,276.1900024,271.2900085,275.6799927,121907800,SPY,SPDR S&P 500 ETF Trust
3/1/2018,236.9620361,267.7000122,273.1700134,266,271.4100037,176855100,SPY,SPDR S&P 500 ETF Trust
3/2/2018,238.1835327,269.0799866,269.7200012,264.8200073,265.7999878,139083200,SPY,SPDR S&P 500 ETF Trust
3/5/2018,240.9364624,272.1900024,272.8900146,267.6099854,267.730011,97307400,SPY,SPDR S&P 500 ETF Trust
3/6/2018,241.5471649,272.8800049,273.3900146,271.1799927,273.2999878,79213200,SPY,SPDR S&P 500 ETF Trust
3/7/2018,241.4587402,272.7799988,273.1799927,270.2000122,270.4200134,87063500,SPY,SPDR S&P 500 ETF Trust
3/8/2018,242.6270905,274.1000061,274.2399902,272.4200134,273.5499878,66901200,SPY,SPDR S&P 500 ETF Trust
3/9/2018,246.849472,278.8699951,278.8699951,275.3399963,275.7000122,113625300,SPY,SPDR S&P 500 ETF Trust
3/12/2018,246.5396423,278.519989,279.9100037,278.0799866,279.2000122,71924800,SPY,SPDR S&P 500 ETF Trust
3/13/2018,244.9463043,276.7200012,280.4100037,276.0299988,279.8399963,91968900,SPY,SPDR S&P 500 ETF Trust
3/14/2018,243.6893921,275.2999878,278.019989,274.6700134,277.8099976,105895100,SPY,SPDR S&P 500 ETF Trust
3/15/2018,243.4238434,275,276.6099854,274.4299927,275.8800049,83433000,SPY,SPDR S&P 500 ETF Trust
3/16/2018,243.6877747,274.2000122,275.3900146,274.1400146,274.5,100343700,SPY,SPDR S&P 500 ETF Trust
3/19/2018,240.3905792,270.4899902,274.3999939,268.6199951,273.3500061,109208400,SPY,SPDR S&P 500 ETF Trust
3/20/2018,240.7993927,270.9500122,271.6700134,270.1799927,270.9400024,59757300,SPY,SPDR S&P 500 ETF Trust
3/21/2018,240.3372955,270.4299927,273.269989,270.1900024,270.8999939,78709600,SPY,SPDR S&P 500 ETF Trust
3/22/2018,234.3295593,263.6700134,268.8699951,263.3599854,267.9100037,148785900,SPY,SPDR S&P 500 ETF Trust
3/23/2018,229.3348541,258.0499878,264.5400085,257.8299866,264.1700134,183534800,SPY,SPDR S&P 500 ETF Trust
3/26/2018,235.6092377,265.1099854,265.4299927,259.4100037,262.1300049,141956100,SPY,SPDR S&P 500 ETF Trust
3/27/2018,231.6011505,260.6000061,266.769989,258.8399963,266.1700134,129941400,SPY,SPDR S&P 500 ETF Trust
3/28/2018,230.9168091,259.8299866,262.6400146,258.5799866,260.75,146452300,SPY,SPDR S&P 500 ETF Trust
3/29/2018,233.8673553,263.1499939,265.2600098,259.8399963,261.1199951,111601600,SPY,SPDR S&P 500 ETF Trust
4/2/2018,228.8194122,257.4700012,263.1300049,254.6699982,262.5499878,186286300,SPY,SPDR S&P 500 ETF Trust
4/3/2018,231.7522125,260.769989,261.3099976,256.8399963,258.8699951,119956900,SPY,SPDR S&P 500 ETF Trust
4/4/2018,234.2317505,263.5599976,264.3599854,256.6000061,256.75,123715300,SPY,SPDR S&P 500 ETF Trust
4/5/2018,236.080307,265.6400146,266.6400146,264.3200073,265.5499878,82652600,SPY,SPDR S&P 500 ETF Trust
4/6/2018,230.8190765,259.7200012,265.1099854,258,263.4200134,179521200,SPY,SPDR S&P 500 ETF Trust
4/9/2018,231.9566193,261,264.8399963,259.9400024,261.3699951,105442900,SPY,SPDR S&P 500 ETF Trust
4/10/2018,235.6447906,265.1499939,266.0400085,262.980011,264.269989,103529000,SPY,SPDR S&P 500 ETF Trust
4/11/2018,234.4094849,263.7600098,265.6400146,263.3900146,263.4700012,91140200,SPY,SPDR S&P 500 ETF Trust
4/12/2018,236.338028,265.9299927,267,265.0599976,265.2600098,68890500,SPY,SPDR S&P 500 ETF Trust
4/13/2018,235.6447906,265.1499939,267.5400085,264.0100098,267.4100037,85079200,SPY,SPDR S&P 500 ETF Trust
4/16/2018,237.5822754,267.3299866,268.2000122,266.0700073,267,63405300,SPY,SPDR S&P 500 ETF Trust
4/17/2018,240.1239929,270.1900024,270.8699951,268.75,269.3299866,64682000,SPY,SPDR S&P 500 ETF Trust
4/18/2018,240.3016968,270.3900146,271.2999878,269.8699951,270.6900024,57303900,SPY,SPDR S&P 500 ETF Trust
4/19/2018,238.9686432,268.8900146,269.8800049,267.7200012,269.6499939,77655900,SPY,SPDR S&P 500 ETF Trust
4/20/2018,236.9423523,266.6099854,269.0599976,265.6099854,268.8099976,99953100,SPY,SPDR S&P 500 ETF Trust
4/23/2018,236.9068298,266.5700073,267.8900146,265.3500061,267.2600098,65558000,SPY,SPDR S&P 500 ETF Trust
4/24/2018,233.7163239,262.980011,267.980011,261.2799988,267.730011,112885500,SPY,SPDR S&P 500 ETF Trust
4/25/2018,234.2939606,263.6300049,264.1300049,260.8500061,262.9100037,103840900,SPY,SPDR S&P 500 ETF Trust
4/26/2018,236.675705,266.3099976,267.25,264.2900085,264.7900085,67731900,SPY,SPDR S&P 500 ETF Trust
4/27/2018,236.8978729,266.5599976,267.3399963,265.5,267,57053600,SPY,SPDR S&P 500 ETF Trust
4/30/2018,235.0760956,264.5100098,267.8900146,264.4299927,267.2600098,82182300,SPY,SPDR S&P 500 ETF Trust
5/1/2018,235.4937286,264.980011,265.1000061,262.1099854,263.8699951,74203400,SPY,SPDR S&P 500 ETF Trust
5/2/2018,233.9118042,263.2000122,265.6799927,262.7600098,264.7600098,86368900,SPY,SPDR S&P 500 ETF Trust
5/3/2018,233.396347,262.6199951,263.3599854,259.0499878,262.2600098,136311500,SPY,SPDR S&P 500 ETF Trust
5/4/2018,236.4180145,266.019989,266.7900085,261.1499939,261.519989,91222100,SPY,SPDR S&P 500 ETF Trust
5/7/2018,237.217865,266.9200134,268.019989,266.1099854,266.8900146,55304900,SPY,SPDR S&P 500 ETF Trust
5/8/2018,237.217865,266.9200134,267.3299866,265.1499939,266.5,67499200,SPY,SPDR S&P 500 ETF Trust
5/9/2018,239.5108032,269.5,269.8699951,267.0899963,267.6799927,59666100,SPY,SPDR S&P 500 ETF Trust
5/10/2018,241.7503204,272.019989,272.3900146,270.2200012,270.3399963,72063900,SPY,SPDR S&P 500 ETF Trust
5/11/2018,242.4879608,272.8500061,273.1499939,271.5799866,272.1600037,59871500,SPY,SPDR S&P 500 ETF Trust
5/14/2018,242.6035461,272.980011,274.0799866,272.3599854,273.3399963,54790600,SPY,SPDR S&P 500 ETF Trust
5/15/2018,240.932724,271.1000061,271.6099854,270.0299988,271.5899963,87036100,SPY,SPDR S&P 500 ETF Trust
5/16/2018,241.9458466,272.2399902,272.7600098,271.1099854,271.1400146,53942600,SPY,SPDR S&P 500 ETF Trust
5/17/2018,241.7414703,272.0100098,273.230011,271.1300049,271.9400024,56536400,SPY,SPDR S&P 500 ETF Trust
5/18/2018,241.137085,271.3299866,272.0299988,270.9299927,271.6199951,64368000,SPY,SPDR S&P 500 ETF Trust
5/21/2018,242.9501343,273.3699951,273.980011,272.5700073,273.0100098,58025900,SPY,SPDR S&P 500 ETF Trust
5/22/2018,242.2746735,272.6099854,274.25,272.2399902,273.9599915,52966400,SPY,SPDR S&P 500 ETF Trust
5/23/2018,242.9412231,273.3599854,273.3900146,270.9899902,271.1700134,64694200,SPY,SPDR S&P 500 ETF Trust
5/24/2018,242.4435425,272.7999878,273.2200012,270.7799988,272.9100037,76043800,SPY,SPDR S&P 500 ETF Trust
5/25/2018,241.8658142,272.1499939,272.8599854,271.5799866,272.1499939,56374800,SPY,SPDR S&P 500 ETF Trust
5/29/2018,239.0841827,269.019989,271.1700134,267.7600098,270.3099976,115908600,SPY,SPDR S&P 500 ETF Trust
5/30/2018,242.2746735,272.6099854,273.1099854,270.4200134,270.5,69678400,SPY,SPDR S&P 500 ETF Trust
5/31/2018,240.7905426,270.9400024,272.4899902,270.2600098,272.1499939,93519900,SPY,SPDR S&P 500 ETF Trust
6/1/2018,243.1545563,273.6000061,273.9400024,272.3299866,272.4100037,71258400,SPY,SPDR S&P 500 ETF Trust
6/4/2018,244.309906,274.8999939,275.1900024,274.2600098,274.5299988,45385200,SPY,SPDR S&P 500 ETF Trust
6/5/2018,244.4876709,275.1000061,275.5299988,274.1799927,275.0499878,51135000,SPY,SPDR S&P 500 ETF Trust
6/6/2018,246.5316925,277.3999939,277.519989,275.0899963,275.7900085,62732200,SPY,SPDR S&P 500 ETF Trust
6/7/2018,246.5049744,277.3699951,278.2799988,276.3399963,277.9500122,72969400,SPY,SPDR S&P 500 ETF Trust
6/8/2018,247.2337952,278.1900024,278.25,276.6600037,276.8500061,72139700,SPY,SPDR S&P 500 ETF Trust
6/11/2018,247.5625305,278.5599976,279.3699951,278.3099976,278.4400024,58892500,SPY,SPDR S&P 500 ETF Trust
6/12/2018,247.8824615,278.9200134,279.3299866,278.1900024,279.0299988,72329000,SPY,SPDR S&P 500 ETF Trust
6/13/2018,247.0916138,278.0299988,279.480011,277.7999878,279.1900024,79070600,SPY,SPDR S&P 500 ETF Trust
6/14/2018,247.7136536,278.730011,279.3299866,278.0599976,279.0100098,77097600,SPY,SPDR S&P 500 ETF Trust
6/15/2018,247.3976288,277.1300049,277.5100098,275.3500061,276.6000061,120041600,SPY,SPDR S&P 500 ETF Trust
6/18/2018,246.888855,276.5599976,276.7000122,274.9500122,275.4899902,52917600,SPY,SPDR S&P 500 ETF Trust
6/19/2018,245.9425507,275.5,275.75,273.5299988,274,97531500,SPY,SPDR S&P 500 ETF Trust
6/20/2018,246.3621521,275.9700012,276.7200012,275.5899963,276.269989,53785500,SPY,SPDR S&P 500 ETF Trust
6/21/2018,244.817749,274.2399902,275.980011,273.6799927,275.9599915,71061400,SPY,SPDR S&P 500 ETF Trust
6/22/2018,245.2640991,274.7399902,275.7900085,274.4899902,275.6600037,54898500,SPY,SPDR S&P 500 ETF Trust
6/25/2018,241.9253235,271,273.6199951,269.1000061,273.4400024,137854200,SPY,SPDR S&P 500 ETF Trust
6/26/2018,242.4610291,271.6000061,272.5599976,270.7900085,271.6400146,68547400,SPY,SPDR S&P 500 ETF Trust
6/27/2018,240.4523773,269.3500061,273.8699951,269.1799927,272.2600098,105110700,SPY,SPDR S&P 500 ETF Trust
6/28/2018,241.8271637,270.8900146,271.75,268.4899902,269.2900085,76650500,SPY,SPDR S&P 500 ETF Trust
6/29/2018,242.1752777,271.2799988,273.6600037,271.1499939,272.1199951,97592500,SPY,SPDR S&P 500 ETF Trust
7/2/2018,242.6931,271.8599854,272.0400085,269.2399902,269.5100098,63554800,SPY,SPDR S&P 500 ETF Trust
7/3/2018,241.8360748,270.8999939,272.980011,270.4200134,272.8699951,42187100,SPY,SPDR S&P 500 ETF Trust
7/5/2018,243.80896,273.1099854,273.1799927,270.9599915,272.1700134,56925900,SPY,SPDR S&P 500 ETF Trust
7/6/2018,245.871109,275.4200134,275.8399963,272.7099915,273.1400146,66493700,SPY,SPDR S&P 500 ETF Trust
7/9/2018,248.0850677,277.8999939,277.9599915,276.5,276.5499878,50550400,SPY,SPDR S&P 500 ETF Trust
7/10/2018,248.9777527,278.8999939,279.0100098,278.0799866,278.4100037,51966800,SPY,SPDR S&P 500 ETF Trust
7/11/2018,247.1566925,276.8599854,278.0400085,276.519989,277.1499939,77054700,SPY,SPDR S&P 500 ETF Trust
7/12/2018,249.3973694,279.3699951,279.4299927,277.6000061,278.2799988,60124700,SPY,SPDR S&P 500 ETF Trust
7/13/2018,249.5937653,279.5899963,279.9299927,278.6600037,279.1700134,48216000,SPY,SPDR S&P 500 ETF Trust
7/16/2018,249.3705902,279.3399963,279.7999878,278.8399963,279.6400146,48201000,SPY,SPDR S&P 500 ETF Trust
7/17/2018,250.3793488,280.4700012,280.9100037,278.4100037,278.4700012,52315500,SPY,SPDR S&P 500 ETF Trust
7/18/2018,250.9060364,281.0599976,281.1799927,280.0599976,280.5599976,44593500,SPY,SPDR S&P 500 ETF Trust
7/19/2018,249.9597168,280,280.7399902,279.4599915,280.3099976,61412100,SPY,SPDR S&P 500 ETF Trust
7/20/2018,249.6740417,279.6799927,280.480011,279.5,279.769989,82337700,SPY,SPDR S&P 500 ETF Trust
7/23/2018,250.1383667,280.2000122,280.4299927,279.0599976,279.4500122,47047600,SPY,SPDR S&P 500 ETF Trust
7/24/2018,251.3969269,281.6099854,282.5599976,280.6300049,281.7900085,68026900,SPY,SPDR S&P 500 ETF Trust
7/25/2018,253.5396576,284.0100098,284.3699951,281.2799988,281.3299866,78882900,SPY,SPDR S&P 500 ETF Trust
7/26/2018,252.9414368,283.3399963,284.1099854,283.0899963,283.2000122,57919500,SPY,SPDR S&P 500 ETF Trust
7/27/2018,251.227417,281.4200134,283.8200073,280.3800049,283.7099915,76768700,SPY,SPDR S&P 500 ETF Trust
7/30/2018,249.9150848,279.9500122,281.6900024,279.3599854,281.5100098,63742500,SPY,SPDR S&P 500 ETF Trust
7/31/2018,251.1470337,281.3299866,282.019989,280.3800049,280.8099976,68570500,SPY,SPDR S&P 500 ETF Trust
