Date,ticker,Open,High,Low,Close,Volume
2015-11-09,IDCC,45.27613770322427,45.52540924570219,44.31228541455928,44.49508285522461,298500
2015-11-09,NICE,61.15095119684905,61.84247749999471,60.77554851190162,60.90397644042969,113800
2015-11-10,IDCC,44.49508045384667,44.86898933221367,44.154408624592165,44.81913375854492,292200
2015-11-10,NICE,60.53845342874223,60.98300876119619,60.182809162779066,60.59772872924805,112500
2015-11-11,IDCC,45.10995063570701,45.658349236448586,44.76927882569571,45.23458480834961,429400
2015-11-11,NICE,60.75578990277943,61.05215885591512,60.1334124632195,60.47917938232422,145000
2015-11-12,IDCC,45.07672003582825,45.16812034396811,43.77219585702776,43.88021469116211,324500
2015-11-12,NICE,60.49894011203571,61.26950017315235,60.26184267940359,60.70639801025391,211900
2015-11-13,IDCC,43.58107886515301,44.00484009963404,43.16562530718141,43.53122329711914,196000
2015-11-13,NICE,60.55820464715351,60.55820464715351,59.72836938162053,60.02473831176758,215400
2015-11-16,IDCC,43.38997396119955,43.89682784823042,43.20717336727777,43.80542755126953,220800
2015-11-16,NICE,59.42212763581857,61.23986198566663,59.27394127521625,61.19046401977539,134500
2015-11-17,IDCC,44.00485322062112,44.26243564444449,43.406602074128834,43.60601806640625,302200
2015-11-17,NICE,61.24973611094075,62.3067877068564,61.15094772140182,61.753562927246094,159600
2015-11-18,IDCC,43.813738795065404,43.813738795065404,43.12408742763123,43.68079376220703,282000
2015-11-18,NICE,62.237638160437385,63.30457090922772,61.76344708382024,63.14650344848633,184700
2015-11-19,IDCC,43.62262994537388,44.07962829182208,43.4149031361102,43.738956451416016,129600
2015-11-19,NICE,63.29468793984583,64.13440057329518,63.15638268431634,63.23541641235352,105700
2015-11-20,IDCC,43.979920298392,44.461844847523935,43.48137722416455,43.581085205078125,402200
2015-11-20,NICE,63.36384433866911,64.02573489196237,63.28481060592829,63.76888656616211,97800
2015-11-23,IDCC,43.72234084833623,44.40368457468344,43.56446960382254,44.137794494628906,268800
2015-11-23,NICE,63.61081659010878,63.6206976905793,62.7513455074206,62.76122283935547,106900
2015-11-24,IDCC,43.80543642827244,44.02147094423728,43.14070801372834,43.38167190551758,233300
2015-11-24,NICE,62.25739516371939,63.57129886841424,62.23763673158032,63.195899963378906,94300
2015-11-25,IDCC,43.4315282807485,43.64756280065904,43.27365702272388,43.60601806640625,157400
2015-11-25,NICE,63.29468665848539,63.53178030072596,62.64267348952057,62.82049560546875,86400
2015-11-27,IDCC,43.58107747560256,43.96329397603156,43.29856893840308,43.83034896850586,103300
2015-11-27,NICE,62.415458686405415,62.76122182658097,62.079572878005344,62.23763656616211,87900
2015-11-30,IDCC,43.97162210252257,43.99655148216832,43.3733708752528,43.78051376342773,225600
2015-11-30,NICE,61.18059081809725,61.24974345277073,60.0247469255595,60.72615814208984,280700
2015-12-01,IDCC,44.00484807432846,44.17103016156495,43.67248706951515,43.97161102294922,302700
2015-12-01,NICE,61.15095108650772,61.82272272423909,60.98300629280702,61.79308319091797,102100
2015-12-02,IDCC,43.7721922255847,43.880211050757566,43.1323932913446,43.16563034057617,316600
2015-12-02,NICE,61.73381377555742,62.23764063684277,61.65478004204201,61.7733268737793,116500
2015-12-03,IDCC,43.48968906636183,43.56447085162284,42.34303608224617,42.40119934082031,440500
2015-12-03,NICE,61.93139023233811,61.951148665608514,59.12575677305,59.4320068359375,253400
2015-12-04,IDCC,42.36796210290383,43.45644857261178,42.29318032356317,43.431522369384766,214700
2015-12-04,NICE,59.570312798362416,61.1311951281928,59.570312798362416,60.59772872924805,265500
2015-12-07,IDCC,43.27366370312796,43.51462446685665,42.80835436654811,42.94129943847656,234200
2015-12-07,NICE,59.8172856770526,59.93583250578813,58.552776121111656,58.66144561767578,281800
2015-12-08,IDCC,42.60062881690439,42.83328190759119,42.21010126925671,42.51753616333008,238900
2015-12-08,NICE,57.79209027518341,58.78986658588137,57.58463239402872,58.33543395996094,157900
2015-12-09,IDCC,42.24332359239519,42.45935807699476,41.66999874623284,41.76970672607422,329500
2015-12-09,NICE,57.59451479597284,58.65156649514448,57.5747563624279,58.03907012939453,230600
