Date,Close,High,Low,Open,Volume,Symbol,Security Name
,BLFS,BLFS,BLFS,BLFS,BLFS,,
2015-11-09,2.319999933242798,2.440000057220459,2.319999933242798,2.3399999141693115,9500,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-11-10,2.4800000190734863,2.5399999618530273,2.359999895095825,2.380000114440918,63500,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-11-11,2.4700000286102295,2.549999952316284,2.450000047683716,2.5,46700,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-11-12,2.359999895095825,2.5399999618530273,2.359999895095825,2.450000047683716,21800,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-11-13,2.2699999809265137,2.5199999809265137,2.2200000286102295,2.5199999809265137,47100,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-11-16,2.309999942779541,2.319999933242798,2.25,2.25,14000,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-11-17,2.2200000286102295,2.309999942779541,2.2200000286102295,2.259999990463257,17700,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-11-18,2.240000009536743,2.299999952316284,2.2300000190734863,2.2300000190734863,9300,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-11-19,2.1700000762939453,2.2699999809265137,2.109999895095825,2.2699999809265137,32100,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-11-20,2.2300000190734863,2.3399999141693115,2.1700000762939453,2.2100000381469727,43800,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-11-23,2.190000057220459,2.259999990463257,2.1500000953674316,2.2200000286102295,30600,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-11-24,2.2300000190734863,2.2899999618530273,2.1500000953674316,2.2100000381469727,34100,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-11-25,2.190000057220459,2.2799999713897705,2.1600000858306885,2.2200000286102295,14400,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-11-27,2.299999952316284,2.299999952316284,2.2200000286102295,2.2200000286102295,1300,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-11-30,2.25,2.2799999713897705,2.2100000381469727,2.25,32500,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-12-01,2.2300000190734863,2.369999885559082,2.2200000286102295,2.2899999618530273,3600,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-12-02,2.2300000190734863,2.3299999237060547,2.2300000190734863,2.2699999809265137,9400,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-12-03,2.2100000381469727,2.240000009536743,2.1700000762939453,2.240000009536743,11700,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-12-04,2.240000009536743,2.3299999237060547,2.190000057220459,2.190000057220459,22200,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-12-07,2.200000047683716,2.25,2.200000047683716,2.240000009536743,2900,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-12-08,2.240000009536743,2.25,2.1500000953674316,2.200000047683716,12100,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-12-09,2.190000057220459,2.2200000286102295,2.1700000762939453,2.200000047683716,43800,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-12-10,2.2100000381469727,2.240000009536743,2.180000066757202,2.200000047683716,12600,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-12-11,2.2300000190734863,2.240000009536743,2.200000047683716,2.200000047683716,7900,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-12-14,2.1700000762939453,2.2300000190734863,2.1700000762939453,2.2300000190734863,15400,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-12-15,2.2100000381469727,2.2799999713897705,2.1600000858306885,2.1600000858306885,9400,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-12-16,2.2100000381469727,2.2699999809265137,2.1600000858306885,2.25,20500,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-12-17,2.200000047683716,2.240000009536743,2.180000066757202,2.240000009536743,9000,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-12-18,2.240000009536743,2.240000009536743,2.190000057220459,2.2200000286102295,5300,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-12-21,2.309999942779541,2.3399999141693115,2.180000066757202,2.2699999809265137,37900,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-12-22,2.2899999618530273,2.390000104904175,2.2899999618530273,2.3499999046325684,36600,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-12-23,2.299999952316284,2.4000000953674316,2.259999990463257,2.390000104904175,26100,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-12-24,2.2899999618530273,2.319999933242798,2.2899999618530273,2.319999933242798,8500,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-12-28,2.2699999809265137,2.390000104904175,2.2200000286102295,2.3299999237060547,32300,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-12-29,2.240000009536743,2.4000000953674316,2.2200000286102295,2.380000114440918,34700,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-12-30,2.25,2.309999942779541,2.2200000286102295,2.2899999618530273,32200,BLFS,"BioLife Solutions, Inc. - Common Stock"
2015-12-31,2.1700000762939453,2.2899999618530273,2.0299999713897705,2.2799999713897705,47400,BLFS,"BioLife Solutions, Inc. - Common Stock"
2016-01-04,2.049999952316284,2.2300000190734863,2.0299999713897705,2.1700000762939453,62600,BLFS,"BioLife Solutions, Inc. - Common Stock"
2016-01-05,2.0999999046325684,2.1500000953674316,2.049999952316284,2.069999933242798,14400,BLFS,"BioLife Solutions, Inc. - Common Stock"
2016-01-06,2.0899999141693115,2.1600000858306885,2.059999942779541,2.069999933242798,11500,BLFS,"BioLife Solutions, Inc. - Common Stock"
2016-01-07,2.0999999046325684,2.200000047683716,2.0899999141693115,2.0899999141693115,35600,BLFS,"BioLife Solutions, Inc. - Common Stock"
2016-01-08,2.0899999141693115,2.2200000286102295,2.059999942779541,2.200000047683716,35800,BLFS,"BioLife Solutions, Inc. - Common Stock"
2016-01-11,1.9800000190734863,2.1600000858306885,1.9500000476837158,2.059999942779541,60900,BLFS,"BioLife Solutions, Inc. - Common Stock"
2016-01-12,1.7599999904632568,2.0299999713897705,1.7599999904632568,2.0,83700,BLFS,"BioLife Solutions, Inc. - Common Stock"
2016-01-13,1.7100000381469727,1.9900000095367432,1.6699999570846558,1.7599999904632568,89200,BLFS,"BioLife Solutions, Inc. - Common Stock"
2016-01-14,1.590000033378601,1.809999942779541,1.5499999523162842,1.809999942779541,61600,BLFS,"BioLife Solutions, Inc. - Common Stock"
