Date,Close,High,Low,Open,Volume,Symbol,Security Name
,BIB,BIB,BIB,BIB,BIB,,
2015-11-09,66.96184539794922,68.08290684456453,65.45083854063121,66.0844868174887,622300,BIB,ProShares Ultra Nasdaq Biotechnology
2015-11-10,67.59548950195312,67.80021271182142,65.6945520170211,66.73763186932072,556000,BIB,ProShares Ultra Nasdaq Biotechnology
2015-11-11,65.6653060913086,68.19989181121817,65.58731700763178,68.12190272754134,455200,BIB,ProShares Ultra Nasdaq Biotechnology
2015-11-12,62.906497955322266,65.81152784259913,62.81876582216563,65.06089599528079,620800,BIB,ProShares Ultra Nasdaq Biotechnology
2015-11-13,64.290771484375,66.14297117463595,62.38983419861507,62.81876668871385,795300,BIB,ProShares Ultra Nasdaq Biotechnology
2015-11-16,64.74895477294922,64.82694385881967,61.843928261312186,63.364681967267344,639400,BIB,ProShares Ultra Nasdaq Biotechnology
2015-11-17,66.49391174316406,67.41026477374862,64.28102567855046,65.3728429703644,690000,BIB,ProShares Ultra Nasdaq Biotechnology
2015-11-18,70.34454345703125,70.47127013355936,66.67913852012049,67.02033144727154,950800,BIB,ProShares Ultra Nasdaq Biotechnology
2015-11-19,68.2291259765625,70.67597920104245,67.84893854551129,70.38352389833508,679300,BIB,ProShares Ultra Nasdaq Biotechnology
2015-11-20,68.14140319824219,69.4574373661104,67.89769289169443,68.69706239967314,423800,BIB,ProShares Ultra Nasdaq Biotechnology
2015-11-23,69.07723236083984,70.27628259993404,68.141385913576,68.141385913576,515400,BIB,ProShares Ultra Nasdaq Biotechnology
2015-11-24,68.90177154541016,68.98950367736389,67.37127126482059,68.14139665202075,285800,BIB,ProShares Ultra Nasdaq Biotechnology
2015-11-25,70.30554962158203,70.59799751744971,68.82378684103938,68.82378684103938,493300,BIB,ProShares Ultra Nasdaq Biotechnology
2015-11-27,71.15367126464844,71.40713210957104,70.48103576026293,70.67600106408054,261900,BIB,ProShares Ultra Nasdaq Biotechnology
2015-11-30,68.46311950683594,71.83607009050421,67.50777159660092,71.75808098814827,650600,BIB,ProShares Ultra Nasdaq Biotechnology
2015-12-01,69.18447875976562,69.63290480375343,67.22504593308908,67.90743921194277,702100,BIB,ProShares Ultra Nasdaq Biotechnology
2015-12-02,68.10240936279297,70.31529569671275,67.8586990537184,68.95052391585389,376300,BIB,ProShares Ultra Nasdaq Biotechnology
2015-12-03,63.413429260253906,68.72631134683847,62.57506515095614,68.35587433195413,768700,BIB,ProShares Ultra Nasdaq Biotechnology
2015-12-04,67.15680694580078,67.26404006844194,63.774106929178785,63.774106929178785,698900,BIB,ProShares Ultra Nasdaq Biotechnology
2015-12-07,64.34927368164062,66.94234756683746,63.939834699810746,66.60115461318637,502500,BIB,ProShares Ultra Nasdaq Biotechnology
2015-12-08,66.6986312866211,67.07881874918047,62.86750517837454,63.17945405630654,650400,BIB,ProShares Ultra Nasdaq Biotechnology
2015-12-09,64.60272216796875,66.854610366635,63.73511410683064,66.02599684545736,458500,BIB,ProShares Ultra Nasdaq Biotechnology
2015-12-10,66.21121978759766,66.65964589633154,64.22254262878938,64.45650989743666,462800,BIB,ProShares Ultra Nasdaq Biotechnology
2015-12-11,62.360591888427734,65.68479646681482,62.22411471731789,64.81718840585305,637700,BIB,ProShares Ultra Nasdaq Biotechnology
2015-12-14,62.82851028442383,63.852096485506515,60.28417796040885,61.84392234126752,532400,BIB,ProShares Ultra Nasdaq Biotechnology
2015-12-15,66.31845092773438,66.77662751821612,63.92034227723827,64.31028027578328,569500,BIB,ProShares Ultra Nasdaq Biotechnology
