Date,Close,High,Low,Open,Volume,Symbol,Security Name
,GASS,GASS,GASS,GASS,GASS,,
2015-11-09,4.380000114440918,4.440000057220459,4.260000228881836,4.360000133514404,25200,GASS,"StealthGas, Inc. - common stock"
2015-11-10,4.329999923706055,4.429999828338623,4.300000190734863,4.369999885559082,41100,GASS,"StealthGas, Inc. - common stock"
2015-11-11,4.28000020980835,4.340000152587891,4.25,4.329999923706055,43100,GASS,"StealthGas, Inc. - common stock"
2015-11-12,4.21999979019165,4.360000133514404,4.210000038146973,4.25,31800,GASS,"StealthGas, Inc. - common stock"
2015-11-13,4.099999904632568,4.25,4.079999923706055,4.199999809265137,34800,GASS,"StealthGas, Inc. - common stock"
2015-11-16,4.039999961853027,4.159999847412109,4.0,4.050000190734863,38300,GASS,"StealthGas, Inc. - common stock"
2015-11-17,3.9800000190734863,4.070000171661377,3.9600000381469727,4.03000020980835,39400,GASS,"StealthGas, Inc. - common stock"
2015-11-18,3.9100000858306885,4.0,3.9100000858306885,3.9600000381469727,20800,GASS,"StealthGas, Inc. - common stock"
2015-11-19,3.9200000762939453,3.9600000381469727,3.9000000953674316,3.9000000953674316,8600,GASS,"StealthGas, Inc. - common stock"
2015-11-20,3.8299999237060547,3.9800000190734863,3.819999933242798,3.9200000762939453,46900,GASS,"StealthGas, Inc. - common stock"
2015-11-23,3.7899999618530273,3.8499999046325684,3.75,3.799999952316284,50000,GASS,"StealthGas, Inc. - common stock"
2015-11-24,3.930000066757202,4.340000152587891,3.8299999237060547,4.340000152587891,45000,GASS,"StealthGas, Inc. - common stock"
2015-11-25,3.9000000953674316,4.0,3.799999952316284,3.9100000858306885,77900,GASS,"StealthGas, Inc. - common stock"
2015-11-27,3.9000000953674316,3.9100000858306885,3.8299999237060547,3.890000104904175,10700,GASS,"StealthGas, Inc. - common stock"
2015-11-30,3.9200000762939453,3.940000057220459,3.890000104904175,3.890000104904175,13000,GASS,"StealthGas, Inc. - common stock"
2015-12-01,3.950000047683716,3.9800000190734863,3.890000104904175,3.9800000190734863,23400,GASS,"StealthGas, Inc. - common stock"
2015-12-02,3.8299999237060547,3.9200000762939453,3.7699999809265137,3.880000114440918,39200,GASS,"StealthGas, Inc. - common stock"
2015-12-03,3.8399999141693115,3.890000104904175,3.7899999618530273,3.859999895095825,19100,GASS,"StealthGas, Inc. - common stock"
2015-12-04,3.700000047683716,3.819999933242798,3.700000047683716,3.819999933242798,39900,GASS,"StealthGas, Inc. - common stock"
2015-12-07,3.490000009536743,3.700000047683716,3.4600000381469727,3.700000047683716,50000,GASS,"StealthGas, Inc. - common stock"
2015-12-08,3.440000057220459,3.5299999713897705,3.4000000953674316,3.440000057220459,38700,GASS,"StealthGas, Inc. - common stock"
2015-12-09,3.3499999046325684,3.549999952316284,3.3299999237060547,3.440000057220459,61000,GASS,"StealthGas, Inc. - common stock"
2015-12-10,3.380000114440918,3.440000057220459,3.299999952316284,3.309999942779541,52900,GASS,"StealthGas, Inc. - common stock"
2015-12-11,3.1500000953674316,3.359999895095825,3.1500000953674316,3.359999895095825,58300,GASS,"StealthGas, Inc. - common stock"
2015-12-14,3.0999999046325684,3.2100000381469727,3.0999999046325684,3.119999885559082,43000,GASS,"StealthGas, Inc. - common stock"
2015-12-15,3.059999942779541,3.1700000762939453,3.059999942779541,3.130000114440918,53800,GASS,"StealthGas, Inc. - common stock"
2015-12-16,3.0999999046325684,3.140000104904175,3.069999933242798,3.0799999237060547,73200,GASS,"StealthGas, Inc. - common stock"
2015-12-17,3.0299999713897705,3.130000114440918,2.990000009536743,3.130000114440918,79100,GASS,"StealthGas, Inc. - common stock"
2015-12-18,3.0999999046325684,3.109999895095825,2.9700000286102295,3.009999990463257,30700,GASS,"StealthGas, Inc. - common stock"
2015-12-21,3.0899999141693115,3.119999885559082,3.0,3.119999885559082,55100,GASS,"StealthGas, Inc. - common stock"
2015-12-22,3.130000114440918,3.1700000762939453,3.0299999713897705,3.0999999046325684,88500,GASS,"StealthGas, Inc. - common stock"
2015-12-23,3.4600000381469727,3.5,3.180000066757202,3.180000066757202,61200,GASS,"StealthGas, Inc. - common stock"
2015-12-24,3.569999933242798,3.569999933242798,3.4600000381469727,3.4800000190734863,27900,GASS,"StealthGas, Inc. - common stock"
2015-12-28,3.549999952316284,3.569999933242798,3.3499999046325684,3.509999990463257,64500,GASS,"StealthGas, Inc. - common stock"
2015-12-29,3.4600000381469727,3.569999933242798,3.380000114440918,3.569999933242798,71800,GASS,"StealthGas, Inc. - common stock"
2015-12-30,3.25,3.440000057220459,3.240000009536743,3.430000066757202,85500,GASS,"StealthGas, Inc. - common stock"
2015-12-31,3.430000066757202,3.4600000381469727,3.200000047683716,3.25,128900,GASS,"StealthGas, Inc. - common stock"
2016-01-04,3.430000066757202,3.4700000286102295,3.2200000286102295,3.4700000286102295,53100,GASS,"StealthGas, Inc. - common stock"
2016-01-05,3.3299999237060547,3.430000066757202,3.2699999809265137,3.430000066757202,40100,GASS,"StealthGas, Inc. - common stock"
2016-01-06,3.180000066757202,3.2799999713897705,3.140000104904175,3.25,48400,GASS,"StealthGas, Inc. - common stock"
2016-01-07,3.0399999618530273,3.140000104904175,2.9800000190734863,3.140000104904175,129500,GASS,"StealthGas, Inc. - common stock"
2016-01-08,2.890000104904175,3.049999952316284,2.869999885559082,3.0199999809265137,68600,GASS,"StealthGas, Inc. - common stock"
2016-01-11,2.799999952316284,2.859999895095825,2.6500000953674316,2.8299999237060547,77500,GASS,"StealthGas, Inc. - common stock"
