Date,Close,High,Low,Open,Volume,Symbol,Security Name
,SYBT,SYBT,SYBT,SYBT,SYBT,,
2015-11-09,20.74818992614746,21.27213512311673,20.554331132658984,20.868697351430722,39600,SYBT,"Stock Yards Bancorp, Inc. - Common Stock"
2015-11-10,21.07827377319336,21.162104760660334,20.643400150954353,20.695793768613065,33900,SYBT,"Stock Yards Bancorp, Inc. - Common Stock"
2015-11-11,20.763912200927734,21.05208165936664,20.64864381794552,21.01540521941624,36900,SYBT,"Stock Yards Bancorp, Inc. - Common Stock"
2015-11-12,20.386669158935547,20.669598006455452,20.329034977379436,20.517654708731495,23400,SYBT,"Stock Yards Bancorp, Inc. - Common Stock"
2015-11-13,20.349992752075195,20.669598033643602,20.05658428069716,20.203288516386177,43050,SYBT,"Stock Yards Bancorp, Inc. - Common Stock"
2015-11-16,20.601486206054688,20.66959851373826,20.035626998110928,20.34999322474635,56550,SYBT,"Stock Yards Bancorp, Inc. - Common Stock"
2015-11-17,20.627681732177734,20.80582182038971,20.449540144949545,20.632919294811003,39450,SYBT,"Stock Yards Bancorp, Inc. - Common Stock"
2015-11-18,21.052082061767578,21.073039813708885,20.077545846988485,20.077545846988485,66450,SYBT,"Stock Yards Bancorp, Inc. - Common Stock"
2015-11-19,20.947290420532227,20.97872629461151,20.64864137218855,20.942051358021754,50700,SYBT,"Stock Yards Bancorp, Inc. - Common Stock"
2015-11-20,21.114948272705078,21.366441212091523,20.921089506682065,21.08351240478985,28950,SYBT,"Stock Yards Bancorp, Inc. - Common Stock"
2015-11-23,21.125429153442383,21.245936577383794,20.994443605166776,21.062555910388127,24150,SYBT,"Stock Yards Bancorp, Inc. - Common Stock"
2015-11-24,20.92633628845215,21.088757747465408,20.606729435808212,20.617209061656943,105300,SYBT,"Stock Yards Bancorp, Inc. - Common Stock"
2015-11-25,21.06780242919922,21.104477373756335,20.716759681456427,20.716759681456427,22650,SYBT,"Stock Yards Bancorp, Inc. - Common Stock"
2015-11-27,21.298330307006836,21.319288053324705,20.98920317406422,21.052076413017822,15750,SYBT,"Stock Yards Bancorp, Inc. - Common Stock"
