Date,Close,High,Low,Open,Volume,Symbol,Security Name
,WLDN,WLDN,WLDN,WLDN,WLDN,,
2015-11-09,11.510000228881836,11.789999961853027,11.350000381469727,11.699999809265137,25800,WLDN,"Willdan Group, Inc. - Common Stock"
2015-11-10,11.960000038146973,12.0,11.399999618530273,11.460000038146973,37900,WLDN,"Willdan Group, Inc. - Common Stock"
2015-11-11,11.649999618530273,11.989999771118164,11.600000381469727,11.989999771118164,16100,WLDN,"Willdan Group, Inc. - Common Stock"
2015-11-12,11.6899995803833,11.739999771118164,11.510000228881836,11.680000305175781,35100,WLDN,"Willdan Group, Inc. - Common Stock"
2015-11-13,8.770000457763672,9.100000381469727,6.949999809265137,8.25,482200,WLDN,"Willdan Group, Inc. - Common Stock"
2015-11-16,9.180000305175781,9.25,8.609999656677246,8.699999809265137,151700,WLDN,"Willdan Group, Inc. - Common Stock"
2015-11-17,8.979999542236328,9.569999694824219,8.710000038146973,9.140000343322754,60400,WLDN,"Willdan Group, Inc. - Common Stock"
2015-11-18,8.59000015258789,9.199999809265137,8.430000305175781,8.970000267028809,110600,WLDN,"Willdan Group, Inc. - Common Stock"
2015-11-19,8.930000305175781,8.989999771118164,8.479999542236328,8.600000381469727,86000,WLDN,"Willdan Group, Inc. - Common Stock"
2015-11-20,8.9399995803833,9.0600004196167,8.850000381469727,8.880000114440918,66100,WLDN,"Willdan Group, Inc. - Common Stock"
2015-11-23,9.399999618530273,9.5,8.890000343322754,9.0,46400,WLDN,"Willdan Group, Inc. - Common Stock"
2015-11-24,9.279999732971191,9.479999542236328,9.100000381469727,9.460000038146973,21200,WLDN,"Willdan Group, Inc. - Common Stock"
2015-11-25,9.289999961853027,9.40999984741211,9.15999984741211,9.289999961853027,22000,WLDN,"Willdan Group, Inc. - Common Stock"
2015-11-27,9.0,9.25,8.84000015258789,9.25,38100,WLDN,"Willdan Group, Inc. - Common Stock"
2015-11-30,8.800000190734863,9.149999618530273,8.739999771118164,8.960000038146973,25500,WLDN,"Willdan Group, Inc. - Common Stock"
2015-12-01,9.130000114440918,9.210000038146973,8.789999961853027,8.880000114440918,94800,WLDN,"Willdan Group, Inc. - Common Stock"
2015-12-02,9.149999618530273,9.359999656677246,8.979999542236328,9.130000114440918,25300,WLDN,"Willdan Group, Inc. - Common Stock"
2015-12-03,8.770000457763672,9.180000305175781,8.770000457763672,9.140000343322754,44000,WLDN,"Willdan Group, Inc. - Common Stock"
2015-12-04,9.010000228881836,9.029999732971191,8.520000457763672,8.569999694824219,44600,WLDN,"Willdan Group, Inc. - Common Stock"
2015-12-07,9.079999923706055,9.079999923706055,8.6899995803833,8.869999885559082,79700,WLDN,"Willdan Group, Inc. - Common Stock"
2015-12-08,8.569999694824219,8.960000038146973,8.539999961853027,8.960000038146973,34300,WLDN,"Willdan Group, Inc. - Common Stock"
2015-12-09,8.460000038146973,8.65999984741211,8.399999618530273,8.5,20500,WLDN,"Willdan Group, Inc. - Common Stock"
2015-12-10,8.529999732971191,8.539999961853027,8.34000015258789,8.430000305175781,18900,WLDN,"Willdan Group, Inc. - Common Stock"
2015-12-11,8.289999961853027,8.449999809265137,8.229999542236328,8.420000076293945,30600,WLDN,"Willdan Group, Inc. - Common Stock"
2015-12-14,8.0600004196167,8.520000457763672,8.0600004196167,8.289999961853027,28100,WLDN,"Willdan Group, Inc. - Common Stock"
2015-12-15,8.359999656677246,8.670000076293945,8.170000076293945,8.170000076293945,42300,WLDN,"Willdan Group, Inc. - Common Stock"
2015-12-16,8.680000305175781,8.739999771118164,8.300000190734863,8.390000343322754,11600,WLDN,"Willdan Group, Inc. - Common Stock"
2015-12-17,8.25,8.75,8.1899995803833,8.75,22600,WLDN,"Willdan Group, Inc. - Common Stock"
2015-12-18,8.229999542236328,8.34000015258789,8.020000457763672,8.229999542236328,56800,WLDN,"Willdan Group, Inc. - Common Stock"
2015-12-21,8.1899995803833,8.229999542236328,8.029999732971191,8.1899995803833,31700,WLDN,"Willdan Group, Inc. - Common Stock"
2015-12-22,8.300000190734863,8.369999885559082,8.119999885559082,8.149999618530273,21200,WLDN,"Willdan Group, Inc. - Common Stock"
2015-12-23,8.890000343322754,8.970000267028809,8.260000228881836,8.300000190734863,71500,WLDN,"Willdan Group, Inc. - Common Stock"
2015-12-24,8.9399995803833,9.130000114440918,8.779999732971191,8.869999885559082,12700,WLDN,"Willdan Group, Inc. - Common Stock"
2015-12-28,8.829999923706055,8.9399995803833,8.729999542236328,8.850000381469727,11900,WLDN,"Willdan Group, Inc. - Common Stock"
2015-12-29,8.6899995803833,8.989999771118164,8.609999656677246,8.989999771118164,22200,WLDN,"Willdan Group, Inc. - Common Stock"
2015-12-30,8.470000267028809,8.75,8.470000267028809,8.75,14000,WLDN,"Willdan Group, Inc. - Common Stock"
2015-12-31,8.380000114440918,8.5,8.34000015258789,8.5,20900,WLDN,"Willdan Group, Inc. - Common Stock"
2016-01-04,8.5600004196167,8.5600004196167,8.09000015258789,8.09000015258789,22900,WLDN,"Willdan Group, Inc. - Common Stock"
2016-01-05,8.619999885559082,8.720000267028809,8.390000343322754,8.510000228881836,16100,WLDN,"Willdan Group, Inc. - Common Stock"
2016-01-06,8.539999961853027,8.609999656677246,8.270000457763672,8.539999961853027,30600,WLDN,"Willdan Group, Inc. - Common Stock"
2016-01-07,8.239999771118164,8.369999885559082,8.15999984741211,8.369999885559082,19700,WLDN,"Willdan Group, Inc. - Common Stock"
2016-01-08,8.050000190734863,8.270000457763672,8.0,8.270000457763672,25200,WLDN,"Willdan Group, Inc. - Common Stock"
2016-01-11,7.599999904632568,8.100000381469727,7.420000076293945,8.100000381469727,36300,WLDN,"Willdan Group, Inc. - Common Stock"
2016-01-12,7.889999866485596,7.889999866485596,7.630000114440918,7.769999980926514,34300,WLDN,"Willdan Group, Inc. - Common Stock"
2016-01-13,7.71999979019165,7.980000019073486,7.690000057220459,7.889999866485596,9800,WLDN,"Willdan Group, Inc. - Common Stock"
2016-01-14,7.730000019073486,7.840000152587891,7.699999809265137,7.769999980926514,9400,WLDN,"Willdan Group, Inc. - Common Stock"
2016-01-15,7.71999979019165,7.960000038146973,7.690000057220459,7.71999979019165,53900,WLDN,"Willdan Group, Inc. - Common Stock"
2016-01-19,7.670000076293945,7.809999942779541,7.599999904632568,7.809999942779541,15900,WLDN,"Willdan Group, Inc. - Common Stock"
2016-01-20,7.650000095367432,7.699999809265137,7.539999961853027,7.599999904632568,56500,WLDN,"Willdan Group, Inc. - Common Stock"
2016-01-21,8.300000190734863,8.970000267028809,7.949999809265137,8.079999923706055,28100,WLDN,"Willdan Group, Inc. - Common Stock"
2016-01-22,8.369999885559082,8.640000343322754,8.15999984741211,8.460000038146973,13800,WLDN,"Willdan Group, Inc. - Common Stock"
2016-01-25,8.430000305175781,8.850000381469727,8.25,8.25,19900,WLDN,"Willdan Group, Inc. - Common Stock"
2016-01-26,8.420000076293945,8.5600004196167,8.359999656677246,8.420000076293945,3900,WLDN,"Willdan Group, Inc. - Common Stock"
2016-01-27,8.329999923706055,8.4399995803833,8.3100004196167,8.399999618530273,7200,WLDN,"Willdan Group, Inc. - Common Stock"
2016-01-28,8.109999656677246,8.40999984741211,8.020000457763672,8.380000114440918,23700,WLDN,"Willdan Group, Inc. - Common Stock"
2016-01-29,8.5600004196167,8.670000076293945,8.229999542236328,8.229999542236328,13700,WLDN,"Willdan Group, Inc. - Common Stock"
2016-02-01,8.479999542236328,8.539999961853027,8.279999732971191,8.359999656677246,18400,WLDN,"Willdan Group, Inc. - Common Stock"
2016-02-02,8.380000114440918,8.680000305175781,8.3100004196167,8.34000015258789,19100,WLDN,"Willdan Group, Inc. - Common Stock"
2016-02-03,8.109999656677246,8.399999618530273,8.069999694824219,8.399999618530273,7900,WLDN,"Willdan Group, Inc. - Common Stock"
2016-02-04,8.100000381469727,8.270000457763672,8.010000228881836,8.020000457763672,11700,WLDN,"Willdan Group, Inc. - Common Stock"
2016-02-05,7.900000095367432,8.40999984741211,7.840000152587891,8.029999732971191,10000,WLDN,"Willdan Group, Inc. - Common Stock"
2016-02-08,7.480000019073486,7.869999885559082,7.300000190734863,7.869999885559082,34800,WLDN,"Willdan Group, Inc. - Common Stock"
2016-02-09,7.460000038146973,7.639999866485596,7.329999923706055,7.329999923706055,31200,WLDN,"Willdan Group, Inc. - Common Stock"
2016-02-10,7.400000095367432,7.659999847412109,7.349999904632568,7.489999771118164,13900,WLDN,"Willdan Group, Inc. - Common Stock"
2016-02-11,7.099999904632568,7.340000152587891,7.099999904632568,7.210000038146973,15600,WLDN,"Willdan Group, Inc. - Common Stock"
2016-02-12,7.800000190734863,7.800000190734863,7.230000019073486,7.639999866485596,12100,WLDN,"Willdan Group, Inc. - Common Stock"
2016-02-16,8.140000343322754,8.1899995803833,7.71999979019165,7.960000038146973,19600,WLDN,"Willdan Group, Inc. - Common Stock"
2016-02-17,8.270000457763672,8.399999618530273,8.0600004196167,8.109999656677246,10300,WLDN,"Willdan Group, Inc. - Common Stock"
2016-02-18,8.399999618530273,8.569999694824219,8.300000190734863,8.300000190734863,4800,WLDN,"Willdan Group, Inc. - Common Stock"
2016-02-19,8.300000190734863,8.6899995803833,8.220000267028809,8.319999694824219,8300,WLDN,"Willdan Group, Inc. - Common Stock"
2016-02-22,8.100000381469727,8.510000228881836,8.020000457763672,8.300000190734863,18100,WLDN,"Willdan Group, Inc. - Common Stock"
2016-02-23,7.900000095367432,8.069999694824219,7.889999866485596,8.069999694824219,5200,WLDN,"Willdan Group, Inc. - Common Stock"
2016-02-24,7.559999942779541,7.78000020980835,7.550000190734863,7.75,23300,WLDN,"Willdan Group, Inc. - Common Stock"
2016-02-25,7.449999809265137,7.809999942779541,7.440000057220459,7.590000152587891,15800,WLDN,"Willdan Group, Inc. - Common Stock"
